# entry-subent-pointer  : D0317--00-3-0 
# EXFOR reaction        : ['20-CA-42', ['A,EL'], '20-CA-42,,DA'] 
# incident energy       : 1.37e+03 MeV 
# target                : Ca-42 
# product               : Ca-42 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : G.D.Alkhazov 
# institute             : (2FR SAT): Laboratoire National SATURNE, Saclay 
# reference             : (J,NP/A,280,365,1977) 
# year                  : 1977 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D03/D0317.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0317
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.63150E+00      0.00000E+00      1.63510E+00      1.63510E-01
      3.94510E+00      0.00000E+00      1.49840E+00      1.49840E-01
      4.21670E+00      0.00000E+00      1.12600E+00      1.12600E-01
      4.44980E+00      0.00000E+00      5.29710E-01      5.29710E-02
      4.77270E+00      0.00000E+00      2.40560E-01      2.40560E-02
      5.01440E+00      0.00000E+00      5.91900E-02      5.91900E-03
      5.44560E+00      0.00000E+00      6.37280E-03      6.37280E-04
      5.61480E+00      0.00000E+00      1.28800E-02      1.28800E-03
      5.69720E+00      0.00000E+00      2.17250E-02      2.17250E-03
      5.86660E+00      0.00000E+00      4.31230E-02      4.31230E-03
      5.95510E+00      0.00000E+00      4.55510E-02      4.55510E-03
      6.15380E+00      0.00000E+00      5.36550E-02      5.36550E-03
      6.28770E+00      0.00000E+00      5.37170E-02      5.37170E-03
      6.44380E+00      0.00000E+00      5.37890E-02      5.37890E-03
      6.57890E+00      0.00000E+00      4.92160E-02      4.92160E-03
      6.62450E+00      0.00000E+00      4.58140E-02      4.58140E-03
      6.69210E+00      0.00000E+00      4.34310E-02      4.34310E-03
      6.80820E+00      0.00000E+00      3.08800E-02      3.08800E-03
      7.01380E+00      0.00000E+00      2.15810E-02      2.15810E-03
      7.12540E+00      0.00000E+00      2.16020E-02      2.16020E-03
      7.29250E+00      0.00000E+00      9.45040E-03      9.45040E-04
      7.38270E+00      0.00000E+00      8.80060E-03      8.80060E-04
      7.57720E+00      0.00000E+00      2.63860E-03      2.63860E-04
      7.64700E+00      0.00000E+00      2.12720E-03      2.12720E-04
      8.17600E+00      0.00000E+00      6.51260E-04      6.51260E-05
      8.42870E+00      0.00000E+00      2.02900E-03      2.02900E-04
      8.71520E+00      0.00000E+00      2.66470E-03      2.66470E-04
      8.98360E+00      0.00000E+00      2.53040E-03      2.53040E-04
      9.29930E+00      0.00000E+00      1.97200E-03      1.97200E-04
      9.54980E+00      0.00000E+00      1.35410E-03      1.35410E-04
      9.82800E+00      0.00000E+00      6.14710E-04      6.14710E-05
      1.01310E+01      0.00000E+00      2.33120E-04      2.33120E-05
      1.04140E+01      0.00000E+00      7.25140E-05      7.25140E-06
      1.06720E+01      0.00000E+00      2.79890E-05      2.79890E-06
      1.09740E+01      0.00000E+00      6.30910E-05      6.30910E-06
      1.12380E+01      0.00000E+00      8.13620E-05      8.13620E-06
      1.15450E+01      0.00000E+00      1.23430E-04      1.23430E-05
