# entry-subent-pointer  : 13070--00-9-0 
# EXFOR reaction        : ['94-PU-241', ['N,F'], 'MASS,CHN,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-241 
# product               : 131.0 <= mass <= 154.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : H.Farrar 
# institute             : (1CANMCM): McMaster University, Hamilton, Ontario 
# reference             : (J,CJP,42,2063,1964) 
# year                  : 1964 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/130/13070.x4 
# nds                   : https://nds.iaea.org/EXFOR/13070
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            131.0              nan      3.00500E-02              NAN
              nan            132.0              nan      4.47000E-02              NAN
              nan            133.0              nan      6.55700E-02              NAN
              nan            134.0              nan      7.80600E-02              NAN
              nan            135.0              nan      7.08000E-02              NAN
              nan            136.0              nan      7.03800E-02              NAN
              nan            137.0              nan      6.61700E-02              NAN
              nan            138.0              nan      6.82600E-02              NAN
              nan            140.0              nan      5.78300E-02              NAN
              nan            141.0              nan      4.84400E-02              NAN
              nan            142.0              nan      4.69800E-02              NAN
              nan            143.0              nan      4.43600E-02              NAN
              nan            144.0              nan      4.07200E-02              NAN
              nan            145.0              nan      3.16000E-02              NAN
              nan            146.0              nan      2.71300E-02              NAN
              nan            147.0              nan      2.32600E-02              NAN
              nan            148.0              nan      1.91400E-02              NAN
              nan            149.0              nan      1.55000E-02              NAN
              nan            150.0              nan      1.23500E-02              NAN
              nan            151.0              nan      9.59000E-03              NAN
              nan            152.0              nan      7.57000E-03              NAN
              nan            153.0              nan      5.59000E-03              NAN
              nan            154.0              nan      4.08000E-03              NAN
