# entry-subent-pointer  : 41155-004-0 
# EXFOR reaction        : ['41-NB-93', ['N,INL'], '41-NB-93,,DE'] 
# incident energy       : 6.22e+00 MeV 
# target                : Nb-93 
# product               : Nb-93 
# level energy          : 6.00e-01 MeV 
# MF-MT number          : 5 - 4 
# first author          : S.P.Simakov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : ((J,YK,,(3-4),74,1992)=(R,INDC(CCP)-358,74,1992)) 
# year                  : 1992 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/411/41155.x4 
# nds                   : https://nds.iaea.org/EXFOR/41155
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      6.00000E-01      0.00000E+00      1.08200E-06      6.60000E-08
      8.00000E-01      0.00000E+00      1.01900E-06      6.20000E-08
      1.00000E+00      0.00000E+00      9.20000E-07      5.60000E-08
      1.20000E+00      0.00000E+00      8.35000E-07      5.00000E-08
      1.40000E+00      0.00000E+00      6.84000E-07      4.10000E-08
      1.60000E+00      0.00000E+00      5.91000E-07      3.60000E-08
      1.80000E+00      0.00000E+00      4.97000E-07      3.00000E-08
      2.00000E+00      0.00000E+00      4.37000E-07      2.70000E-08
      2.20000E+00      0.00000E+00      3.86000E-07      2.40000E-08
      2.40000E+00      0.00000E+00      3.26000E-07      2.00000E-08
      2.60000E+00      0.00000E+00      2.76000E-07      1.70000E-08
      2.80000E+00      0.00000E+00      2.46000E-07      1.50000E-08
      3.00000E+00      0.00000E+00      2.33000E-07      1.50000E-08
      3.20000E+00      0.00000E+00      1.94000E-07      1.20000E-08
      3.40000E+00      0.00000E+00      1.47000E-07      1.00000E-08
      3.60000E+00      0.00000E+00      1.26000E-07      9.00000E-09
      3.80000E+00      0.00000E+00      1.31000E-07      9.00000E-09
      4.00000E+00      0.00000E+00      1.27000E-07      9.00000E-09
      4.20000E+00      0.00000E+00      1.10000E-07      7.00000E-09
      4.40000E+00      0.00000E+00      1.02000E-07      7.00000E-09
      4.60000E+00      0.00000E+00      1.04000E-07      7.00000E-09
      4.80000E+00      0.00000E+00      1.25000E-07      9.00000E-09
      5.00000E+00      0.00000E+00      1.41000E-07      1.20000E-08
