# entry-subent-pointer  : 10117--00-7-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], ',DL,NU'] 
# incident energy       : 4.00e+00 MeV - 6.90e+00 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 455 
# first author          : M.S.Krick 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,NSE,47,311,197203) 
# year                  : 1972 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/101/10117.x4 
# nds                   : https://nds.iaea.org/EXFOR/10117
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      4.00000E+00      0.00000E+00      4.84000E-02      4.50000E-03
      4.25000E+00      0.00000E+00      4.83000E-02      4.40000E-03
      4.50000E+00      0.00000E+00      4.74000E-02      4.30000E-03
      4.75000E+00      0.00000E+00      4.82000E-02      4.40000E-03
      5.15000E+00      0.00000E+00      4.54000E-02      4.30000E-03
      5.35000E+00      0.00000E+00      4.53000E-02      4.30000E-03
      5.50000E+00      0.00000E+00      4.29000E-02      4.10000E-03
      5.75000E+00      0.00000E+00      4.24000E-02      4.00000E-03
      6.00000E+00      0.00000E+00      4.12000E-02      4.10000E-03
      6.30000E+00      0.00000E+00      4.04000E-02      3.90000E-03
      6.50000E+00      0.00000E+00      3.95000E-02      3.90000E-03
      6.70000E+00      0.00000E+00      3.81000E-02      3.80000E-03
      6.90000E+00      0.00000E+00      3.74000E-02      3.90000E-03
