# entry-subent-pointer  : 10333-006-0 
# EXFOR reaction        : (92-U-235(N,F),,SIG) 
# incident energy       : 3.9900e-01 MeV - 2.8030e+00 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 3 - 18 
# first author          : Poenitz 
# institute             : (1USAANL): Argonne National Laboratory, Argonne, IL 
# reference             : (J,NSE,53,370,1974) 
# year                  : 1974 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/103/10333.x4 
# nds                   : https://nds.iaea.org/EXFOR/10333
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.9900E-01        0.0000E+00        1.2230E+00        4.4000E-02
        4.9900E-01        0.0000E+00        1.1640E+00        2.1000E-02
        6.0000E-01        0.0000E+00        1.1070E+00        1.8000E-02
        6.8500E-01        0.0000E+00        1.1360E+00        2.0000E-02
        7.9900E-01        0.0000E+00        1.1340E+00        2.1000E-02
        8.4700E-01        0.0000E+00        1.1150E+00        2.2000E-02
        8.6700E-01        0.0000E+00        1.1560E+00        2.4000E-02
        8.8700E-01        0.0000E+00        1.1470E+00        2.5000E-02
        8.9700E-01        0.0000E+00        1.1570E+00        2.7000E-02
        9.1700E-01        0.0000E+00        1.1740E+00        2.4000E-02
        9.4700E-01        0.0000E+00        1.2200E+00        2.7000E-02
        9.6600E-01        0.0000E+00        1.2170E+00        2.8000E-02
        9.9700E-01        0.0000E+00        1.1940E+00        3.0000E-02
        1.0170E+00        0.0000E+00        1.1900E+00        3.3000E-02
        1.0470E+00        0.0000E+00        1.1700E+00        3.0000E-02
        1.1000E+00        0.0000E+00        1.2000E+00        2.6000E-02
        1.1850E+00        0.0000E+00        1.2050E+00        2.9000E-02
        1.4010E+00        0.0000E+00        1.1960E+00        3.0000E-02
        1.4910E+00        0.0000E+00        1.2080E+00        3.1000E-02
        1.4920E+00        0.0000E+00        1.2190E+00        3.0000E-02
        1.5500E+00        0.0000E+00        1.2250E+00        3.2000E-02
        1.6010E+00        0.0000E+00        1.2330E+00        3.2000E-02
        1.6010E+00        0.0000E+00        1.2380E+00        3.2000E-02
        1.6500E+00        0.0000E+00        1.2610E+00        3.3000E-02
        1.7000E+00        0.0000E+00        1.2600E+00        3.3000E-02
        1.7020E+00        0.0000E+00        1.2490E+00        3.2000E-02
        1.7500E+00        0.0000E+00        1.2580E+00        3.3000E-02
        1.8010E+00        0.0000E+00        1.2660E+00        3.3000E-02
        1.8010E+00        0.0000E+00        1.2320E+00        3.2000E-02
        1.8500E+00        0.0000E+00        1.2830E+00        3.3000E-02
        1.9030E+00        0.0000E+00        1.2820E+00        3.3000E-02
        1.9510E+00        0.0000E+00        1.2840E+00        3.3000E-02
        2.0000E+00        0.0000E+00        1.2850E+00        3.3000E-02
        2.0120E+00        0.0000E+00        1.3000E+00        3.2000E-02
        2.0530E+00        0.0000E+00        1.2850E+00        3.3000E-02
        2.0930E+00        0.0000E+00        1.2680E+00        3.2000E-02
        2.0930E+00        0.0000E+00        1.2610E+00        3.3000E-02
        2.1330E+00        0.0000E+00        1.2720E+00        3.3000E-02
        2.2020E+00        0.0000E+00        1.2900E+00        3.2000E-02
        2.2030E+00        0.0000E+00        1.2860E+00        3.5000E-02
        2.2530E+00        0.0000E+00        1.2590E+00        3.4000E-02
        2.3020E+00        0.0000E+00        1.2810E+00        3.4000E-02
        2.4030E+00        0.0000E+00        1.3150E+00        3.2000E-02
        2.7030E+00        0.0000E+00        1.2430E+00        3.2000E-02
        2.8030E+00        0.0000E+00        1.2330E+00        3.1000E-02
