# entry-subent-pointer  : O0244-009-0 
# EXFOR reaction        : ['26-FE-58', ['P,INL'], '26-FE-58,PAR,DA,,,EXP'] 
# incident energy       : 4.9350e+01 MeV 
# target                : Fe-58 
# product               : Fe-58 
# level energy          : 3.1510e+00 MeV 
# MF-MT number          : 4 - 611 
# first author          : G.S.Mani 
# institute             : (2UK MAN): University of Manchester, England 
# reference             : (J,NP/A,169,194,71) 
# year                  : 1971 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0244.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0244
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.20000E+01      4.00000E-01      5.10000E-04      4.08000E-05
      2.47000E+01      4.00000E-01      5.20000E-04      5.20000E-05
      2.88000E+01      4.00000E-01      5.30000E-04      6.89000E-05
      3.18000E+01      4.00000E-01      5.40000E-04      4.86000E-05
      3.48000E+01      4.00000E-01      6.30000E-04      6.30000E-05
      3.75000E+01      4.00000E-01      5.30000E-04      6.89000E-05
      4.04000E+01      4.00000E-01      5.60000E-04      3.92000E-05
      4.20000E+01      4.00000E-01      4.80000E-04      7.20000E-05
      4.58000E+01      4.00000E-01      4.00000E-04      7.20000E-05
      4.75000E+01      4.00000E-01      3.80000E-04      4.18000E-05
      5.00000E+01      4.00000E-01      2.73000E-04      2.18400E-05
      5.09000E+01      4.00000E-01      1.97000E-04      1.77300E-05
      5.35000E+01      4.00000E-01      1.42000E-04      2.13000E-05
      5.62000E+01      4.00000E-01      1.20000E-04      9.60000E-06
      5.89000E+01      4.00000E-01      1.09000E-04      6.54000E-06
      6.09000E+01      4.00000E-01      1.08000E-04      6.48000E-06
      6.46000E+01      4.00000E-01      1.07000E-04      7.49000E-06
      6.62000E+01      4.00000E-01      8.70000E-05      1.13100E-05
      6.90000E+01      4.00000E-01      8.50000E-05      6.80000E-06
      7.26000E+01      4.00000E-01      5.60000E-05      5.04000E-06
      7.28000E+01      4.00000E-01      6.50000E-05      7.80000E-06
      7.53000E+01      4.00000E-01      4.70000E-05      1.88000E-06
      8.05000E+01      4.00000E-01      2.44000E-05      2.19600E-06
      8.32000E+01      4.00000E-01      2.07000E-05      1.86300E-06
