# entry-subent-pointer  : O1442--00-2-0 
# EXFOR reaction        : ['90-TH-232', ['3-LI-6,F'], 'MASS,SEC,FY'] 
# incident energy       : 4.00e+01 MeV 
# target                : Th-232 
# product               : 68.0 <= mass <= 171.0 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : I.M.Itkis 
# institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
# reference             : (J,PL/B,640,23,2006) 
# year                  : 2006 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O14/O1442.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1442
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             68.0              nan      8.00000E-04              NAN
              nan             70.0              nan      7.00000E-04              NAN
              nan             72.0              nan      7.00000E-04              NAN
              nan             73.0              nan      7.00000E-04              NAN
              nan             75.0              nan      7.00000E-04              NAN
              nan             78.0              nan      1.40000E-03              NAN
              nan             79.0              nan      2.80000E-03              NAN
              nan             81.0              nan      4.50000E-03              NAN
              nan             83.0              nan      6.60000E-03              NAN
              nan             85.0              nan      9.80000E-03              NAN
              nan             87.0              nan      1.32000E-02              NAN
              nan             89.0              nan      1.71000E-02              NAN
              nan             91.0              nan      2.23000E-02              NAN
              nan             93.0              nan      2.72000E-02              NAN
              nan             95.0              nan      3.00000E-02              NAN
              nan             97.0              nan      3.17000E-02              NAN
              nan             98.0              nan      3.45000E-02              NAN
              nan            101.0              nan      3.55000E-02              NAN
              nan            104.0              nan      3.52000E-02              NAN
              nan            105.0              nan      3.41000E-02              NAN
              nan            106.0              nan      3.27000E-02              NAN
              nan            109.0              nan      3.17000E-02              NAN
              nan            111.0              nan      2.99000E-02              NAN
              nan            113.0              nan      2.88000E-02              NAN
              nan            114.0              nan      2.78000E-02              NAN
              nan            117.0              nan      2.78000E-02              NAN
              nan            119.0              nan      2.84000E-02              NAN
              nan            121.0              nan      2.81000E-02              NAN
              nan            123.0              nan      2.84000E-02              NAN
              nan            125.0              nan      2.91000E-02              NAN
              nan            127.0              nan      3.01000E-02              NAN
              nan            128.0              nan      3.12000E-02              NAN
              nan            131.0              nan      3.26000E-02              NAN
              nan            132.0              nan      3.40000E-02              NAN
              nan            134.0              nan      3.47000E-02              NAN
              nan            137.0              nan      3.53000E-02              NAN
              nan            139.0              nan      3.46000E-02              NAN
              nan            141.0              nan      3.18000E-02              NAN
              nan            142.0              nan      3.01000E-02              NAN
              nan            145.0              nan      2.62000E-02              NAN
              nan            146.0              nan      2.23000E-02              NAN
              nan            148.0              nan      1.74000E-02              NAN
              nan            150.0              nan      1.32000E-02              NAN
              nan            153.0              nan      9.70000E-03              NAN
              nan            154.0              nan      6.50000E-03              NAN
              nan            156.0              nan      4.10000E-03              NAN
              nan            158.0              nan      3.00000E-03              NAN
              nan            161.0              nan      1.30000E-03              NAN
              nan            162.0              nan      5.00000E-04              NAN
              nan            164.0              nan      2.00000E-04              NAN
              nan            167.0              nan      2.00000E-04              NAN
              nan            169.0              nan      2.00000E-04              NAN
              nan            171.0              nan      2.00000E-04              NAN
