# entry-subent-pointer  : 22358--00-5-0 
# EXFOR reaction        : ['24-CR-50', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 6.20e+00 MeV 
# target                : Cr-50 
# product               : He-4 
# level energy          : 3.62e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : I.Matsuyama 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : ((S,JAERI-M-94-019,191,1994)=(S,INDC(JPN)-169,191,1994)) 
# year                  : 1994 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/223/22358.x4 
# nds                   : https://nds.iaea.org/EXFOR/22358
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.62500E+00      0.00000E+00      2.05400E-11      0.00000E+00
      3.87500E+00      0.00000E+00      8.44100E-11      5.24400E-11
      4.12500E+00      0.00000E+00      4.02100E-10      1.50400E-10
      4.37500E+00      0.00000E+00      8.63700E-10      1.33100E-10
      4.62500E+00      0.00000E+00      1.39900E-09      8.33800E-11
      4.87500E+00      0.00000E+00      2.09000E-09      1.68100E-10
      5.12500E+00      0.00000E+00      2.83400E-09      1.68900E-10
      5.37500E+00      0.00000E+00      3.47800E-09      1.39500E-10
      5.62500E+00      0.00000E+00      3.84600E-09      2.08000E-10
      5.87500E+00      0.00000E+00      4.09300E-09      2.88400E-10
      6.12500E+00      0.00000E+00      3.92100E-09      3.41200E-10
      6.37500E+00      0.00000E+00      2.82600E-09      3.38800E-10
      6.62500E+00      0.00000E+00      1.01100E-09      1.89000E-10
      6.87500E+00      0.00000E+00      1.40900E-10      3.66400E-11
      7.12500E+00      0.00000E+00      6.32500E-12      4.36200E-12
      7.37500E+00      0.00000E+00      1.73300E-11      4.36200E-12
      7.62500E+00      0.00000E+00      2.45100E-11      4.36200E-12
