# entry-subent-pointer  : D0900-007-0 
# EXFOR reaction        : (30-ZN-0(D,X)29-CU-61,,SIG) 
# incident energy       : 8.0100e+00 MeV - 1.9360e+01 MeV 
# target                : Zn-0 
# product               : Cu-61 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Simeckova 
# institute             : (3CZRUJF): Nuclear Physics Institute of Czech Academy Sci., Rez 
# reference             : (J,EPJ/CS,146,11034,2017) 
# year                  : 2017 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D09/D0900.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0900
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.9360E+01        2.6000E-01        5.1250E-02        3.2300E-03
        1.8900E+01        2.6000E-01        4.6300E-02        2.8000E-03
        1.8370E+01        2.6000E-01        5.1920E-02        3.9300E-03
        1.7340E+01        2.8000E-01        4.3470E-02        2.9200E-03
        1.6250E+01        2.9000E-01        3.9520E-02        3.4100E-03
        1.5110E+01        3.1000E-01        3.3370E-02        2.2900E-03
        1.3910E+01        3.3000E-01        2.6690E-02        1.6900E-03
        1.2620E+01        3.5000E-01        1.7550E-02        1.0900E-03
        1.1240E+01        3.8000E-01        9.2400E-03        5.8000E-04
        9.7200E+00        4.2000E-01        3.0300E-03        2.3000E-04
        8.0100E+00        4.7000E-01        4.1000E-04        8.0000E-05
