# entry-subent-pointer  : E1089-024-0 
# EXFOR reaction        : ['22-TI-50', ['P,INL'], '22-TI-50,PAR,DA'] 
# incident energy       : 6.5000e+01 MeV 
# target                : Ti-50 
# product               : Ti-50 
# level energy          : 6.6090e+00 MeV 
# MF-MT number          : 4 - 648 
# first author          : M.Fujiwara 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : (J,PR/C,32,(3),830,198509) 
# year                  : 1985 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E10/E1089.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1089
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      7.25800E+00      0.00000E+00      3.48800E-04      0.00000E+00
      1.12200E+01      0.00000E+00      4.39600E-04      0.00000E+00
      1.56700E+01      0.00000E+00      5.43700E-04      0.00000E+00
      1.93800E+01      0.00000E+00      7.39900E-04      0.00000E+00
      2.38400E+01      0.00000E+00      8.15500E-04      0.00000E+00
      2.80700E+01      0.00000E+00      6.61100E-04      0.00000E+00
      3.18100E+01      0.00000E+00      4.34000E-04      0.00000E+00
      3.58100E+01      0.00000E+00      2.44300E-04      0.00000E+00
      4.03000E+01      0.00000E+00      1.43000E-04      0.00000E+00
      4.50200E+01      0.00000E+00      1.15900E-04      0.00000E+00
      5.02500E+01      0.00000E+00      8.70700E-05      0.00000E+00
      5.52200E+01      0.00000E+00      6.53900E-05      0.00000E+00
      6.04600E+01      0.00000E+00      3.68300E-05      0.00000E+00
      6.54400E+01      0.00000E+00      2.46500E-05      0.00000E+00
