# entry-subent-pointer  : D6066-006-0 
# EXFOR reaction        : ['6-C-12', ['8-O-16,X'], 'ELEM,,DA'] 
# incident energy       : 1.6000e+02 MeV 
# target                : C-12 
# product               : Z=Be 
# level energy          : - 
# MF-MT number          : 4 - 10 
# first author          : S.Kundu 
# institute             : (3INDVEC): Variable Energy Cyclotron Centre, Kolkata 
# reference             : (J,PR/C,78,(4),044601,2008) 
# year                  : 2008 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D60/D6066.x4 
# nds                   : https://nds.iaea.org/EXFOR/D6066
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.60400E+01      0.00000E+00      3.65662E-03      0.00000E+00
      3.09500E+01      0.00000E+00      3.06130E-03      0.00000E+00
      3.79300E+01      0.00000E+00      2.78300E-03      0.00000E+00
      4.46800E+01      0.00000E+00      2.47210E-03      0.00000E+00
      5.02200E+01      0.00000E+00      2.31473E-03      0.00000E+00
      5.65900E+01      0.00000E+00      2.27117E-03      0.00000E+00
      6.31800E+01      0.00000E+00      2.09797E-03      0.00000E+00
      7.00600E+01      0.00000E+00      2.04966E-03      0.00000E+00
      7.73600E+01      0.00000E+00      2.18875E-03      0.00000E+00
      8.52800E+01      0.00000E+00      1.79741E-03      0.00000E+00
      8.57200E+01      0.00000E+00      1.65825E-03      0.00000E+00
