# entry-subent-pointer  : E1662--00-9-0 
# EXFOR reaction        : ['83-BI-209', ['8-O-18,F'], 'MASS,SEC,FY'] 
# incident energy       : 8.30e+01 MeV 
# target                : Bi-209 
# product               : 70.5 <= mass <= 158.5 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : I.Nishinaka 
# institute             : (2JPNJAE): Japan Atomic Energy Agency (JAEA) 
# reference             : (J,PR/C,56,(2),891,199708) 
# year                  : 1997 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E16/E1662.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1662
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             70.5              nan      6.80000E-04              NAN
              nan             72.5              nan      1.17000E-03              NAN
              nan             74.5              nan      1.17000E-03              NAN
              nan             76.5              nan      3.03000E-03              NAN
              nan             78.5              nan      6.50000E-03              NAN
              nan             80.5              nan      9.55000E-03              NAN
              nan             82.5              nan      1.02500E-02              NAN
              nan             84.5              nan      1.74500E-02              NAN
              nan             86.5              nan      1.79000E-02              NAN
              nan             88.5              nan      2.18000E-02              NAN
              nan             90.5              nan      2.48000E-02              NAN
              nan             92.5              nan      2.77500E-02              NAN
              nan             94.5              nan      3.28000E-02              NAN
              nan             96.5              nan      3.41000E-02              NAN
              nan             98.5              nan      3.86500E-02              NAN
              nan            100.5              nan      4.16000E-02              NAN
              nan            102.5              nan      5.05000E-02              NAN
              nan            104.5              nan      5.35000E-02              NAN
              nan            106.5              nan      4.80000E-02              NAN
              nan            108.5              nan      4.81500E-02              NAN
              nan            110.5              nan      5.80000E-02              NAN
              nan            112.5              nan      4.66500E-02              NAN
              nan            114.5              nan      4.70000E-02              NAN
              nan            116.5              nan      4.28500E-02              NAN
              nan            118.5              nan      4.52500E-02              NAN
              nan            120.5              nan      3.56500E-02              NAN
              nan            122.5              nan      3.45000E-02              NAN
              nan            124.5              nan      2.94500E-02              NAN
              nan            126.5              nan      2.54000E-02              NAN
              nan            128.5              nan      2.78000E-02              NAN
              nan            130.5              nan      2.24000E-02              NAN
              nan            132.5              nan      2.12500E-02              NAN
              nan            134.5              nan      1.87500E-02              NAN
              nan            136.5              nan      1.87000E-02              NAN
              nan            138.5              nan      1.06500E-02              NAN
              nan            140.5              nan      5.10000E-03              NAN
              nan            142.5              nan      6.60000E-03              NAN
              nan            144.5              nan      5.10000E-03              NAN
              nan            146.5              nan      4.39000E-03              NAN
              nan            148.5              nan      1.10000E-03              NAN
              nan            150.5              nan      2.41000E-03              NAN
              nan            152.5              nan      8.70000E-04              NAN
              nan            154.5              nan      2.20000E-04              NAN
              nan            156.5              nan      4.30000E-04              NAN
              nan            158.5              nan      5.05000E-19              NAN
