# entry-subent-pointer  : A0163-011-0 
# EXFOR reaction        : (30-ZN-68(P,G)31-GA-69,PAR,SIG) 
# incident energy       : 1.5400e+00 MeV - 2.9400e+00 MeV 
# target                : Zn-68 
# product               : Ga-69 
# level energy          : 8.7100e-01 MeV 
# MF-MT number          : 3 - 3 
# first author          : Nemashkalo 
# institute             : (4UKRKFT): Kharkovskii Fiziko-Tekhnicheskii Institute , Kharkov 
# reference             : (J,YF,36,561,1982) 
# year                  : 1982 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A01/A0163.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0163
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.5400E+00        0.0000E+00        8.1100E-06        2.7000E-06
        1.7300E+00        0.0000E+00        6.5000E-06        2.2000E-06
        1.9200E+00        0.0000E+00        1.7600E-05        3.5000E-06
        2.0800E+00        0.0000E+00        1.9900E-05        3.7000E-06
        2.1900E+00        0.0000E+00        1.8000E-05        3.2000E-06
        2.3100E+00        0.0000E+00        2.5400E-05        4.2000E-06
        2.4000E+00        0.0000E+00        3.3100E-05        4.9000E-06
        2.5000E+00        0.0000E+00        3.4100E-05        5.8000E-06
        2.5900E+00        0.0000E+00        5.1800E-05        7.4000E-06
        2.6500E+00        0.0000E+00        5.0100E-05        2.9000E-06
        2.6900E+00        0.0000E+00        7.3000E-05        9.1000E-06
        2.8400E+00        0.0000E+00        6.1700E-05        8.2000E-06
        2.9200E+00        0.0000E+00        9.1400E-05        9.6000E-06
        2.9300E+00        0.0000E+00        6.9000E-05        9.0000E-06
        2.9400E+00        0.0000E+00        4.5900E-05        7.7000E-06
