# entry-subent-pointer  : E2017-003-0 
# EXFOR reaction        : ['6-C-0', ['6-C-19,INL'], '6-C-0,,DE'] 
# incident energy       : 6.7000e-05 MeV 
# target                : C-0 
# product               : C-0 
# level energy          : 5.0000e-02 MeV 
# MF-MT number          : 5 - None 
# first author          : T.Nakamura 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,PRL,83,(6),1112,199908) 
# year                  : 1999 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E20/E2017.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2017
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.00000E-02      0.00000E+00      1.60000E-08      1.00000E-08
      1.50000E-01      0.00000E+00      1.70000E-08      1.10000E-08
      2.50000E-01      0.00000E+00      1.90000E-08      1.10000E-08
      3.80000E-01      0.00000E+00      2.10000E-08      1.10000E-08
      5.30000E-01      0.00000E+00      1.80000E-08      1.10000E-08
      7.00000E-01      0.00000E+00      2.60000E-08      1.00000E-08
      9.00000E-01      0.00000E+00      2.20000E-08      1.10000E-08
      1.10000E+00      0.00000E+00      1.70000E-08      1.10000E-08
      1.33000E+00      0.00000E+00      6.00000E-09      1.10000E-08
      1.58000E+00      0.00000E+00      1.40000E-08      1.10000E-08
      1.85000E+00      0.00000E+00      1.00000E-09      9.00000E-09
      2.15000E+00      0.00000E+00      1.30000E-08      1.00000E-08
      2.48000E+00      0.00000E+00      1.60000E-08      1.00000E-08
      2.83000E+00      0.00000E+00      9.00000E-09      7.00000E-09
      3.20000E+00      0.00000E+00      1.30000E-08      9.00000E-09
      3.60000E+00      0.00000E+00     -1.20000E-08      1.30000E-08
