# entry-subent-pointer  : 21531--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,CHN,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-235 
# product               : 85.0 <= mass <= 153.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : H.Thierens 
# institute             : (2BLGGHT): Universiteit Gent, Gent 
# reference             : (J,NIM,134,299,197604) 
# year                  : 1976 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/215/21531.x4 
# nds                   : https://nds.iaea.org/EXFOR/21531
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             85.0              nan      1.33000E-02      7.00000E-04
              nan             87.0              nan      2.42000E-02      1.40000E-03
              nan             88.0              nan      3.46000E-02      2.10000E-03
              nan             89.0              nan      4.45000E-02      1.70000E-03
              nan             91.0              nan      6.47000E-02      2.30000E-03
              nan             92.0              nan      6.24000E-02      2.50000E-03
              nan             93.0              nan      6.44000E-02      2.90000E-03
              nan             94.0              nan      6.35000E-02      3.10000E-03
              nan             95.0              nan      6.59000E-02      2.10000E-03
              nan             97.0              nan      5.74000E-02      1.90000E-03
              nan             99.0              nan      6.32000E-02      2.20000E-03
              nan            101.0              nan      5.50000E-02      2.00000E-03
              nan            103.0              nan      3.10000E-02      1.60000E-03
              nan            104.0              nan      1.80000E-02      9.00000E-04
              nan            105.0              nan      9.36000E-03      3.80000E-04
              nan            106.0              nan      3.56000E-03      6.00000E-04
              nan            115.0              nan      1.30000E-04      5.00000E-05
              nan            127.0              nan      1.29000E-03      1.00000E-04
              nan            128.0              nan      2.84000E-03      3.50000E-04
              nan            129.0              nan      8.17000E-03      4.70000E-04
              nan            131.0              nan      2.90000E-02      1.50000E-03
              nan            132.0              nan      4.13000E-02      2.10000E-03
              nan            133.0              nan      6.29000E-02      2.90000E-03
              nan            134.0              nan      7.29000E-02      2.00000E-03
              nan            135.0              nan      6.18000E-02      1.90000E-03
              nan            137.0              nan      6.24000E-02      4.00000E-03
              nan            138.0              nan      6.20000E-02      3.00000E-03
              nan            140.0              nan      6.80000E-02      2.10000E-03
              nan            141.0              nan      6.25000E-02      3.90000E-03
              nan            142.0              nan      6.00000E-02      3.10000E-03
              nan            143.0              nan      5.79000E-02      3.00000E-03
              nan            144.0              nan      5.58000E-02      2.90000E-03
              nan            146.0              nan      2.94000E-02      1.20000E-03
              nan            147.0              nan      2.21000E-02      1.10000E-03
              nan            149.0              nan      1.08700E-02      5.60000E-04
              nan            151.0              nan      4.06000E-03      2.80000E-04
              nan            153.0              nan      1.43000E-03      1.60000E-04
