# entry-subent-pointer  : 10865--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,CHN,FY,,SPA'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-235 
# product               : 83.0 <= mass <= 154.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : W.J.Maeck 
# institute             : (1USAINL): Idaho National Laboratory, Idaho Falls, ID 
# reference             : (R,ICP-1142,1978) 
# year                  : 1978 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/108/10865.x4 
# nds                   : https://nds.iaea.org/EXFOR/10865
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             83.0              nan      5.43000E-03      4.00000E-05
              nan             84.0              nan      1.01600E-02      7.00000E-05
              nan             85.0              nan      1.33300E-02      7.00000E-05
              nan             86.0              nan      1.97900E-02      1.40000E-04
              nan             87.0              nan      2.58600E-02      1.40000E-04
              nan             88.0              nan      3.54700E-02      1.90000E-04
              nan             90.0              nan      5.71400E-02      3.20000E-04
              nan             91.0              nan      5.76400E-02      1.68000E-03
              nan             92.0              nan      5.82800E-02      1.38000E-03
              nan             93.0              nan      6.20700E-02      1.60000E-03
              nan             94.0              nan      6.22100E-02      1.48000E-03
              nan             95.0              nan      6.53500E-02      5.50000E-04
              nan             96.0              nan      6.03000E-02      1.46000E-03
              nan             97.0              nan      5.93700E-02      4.30000E-04
              nan             98.0              nan      5.82700E-02      4.30000E-04
              nan            100.0              nan      6.24900E-02      5.10000E-04
              nan            101.0              nan      5.24400E-02      5.10000E-04
              nan            102.0              nan      4.36200E-02      4.20000E-04
              nan            104.0              nan      1.90200E-02      1.90000E-04
              nan            106.0              nan      4.60000E-03      3.30000E-04
              nan            131.0              nan      2.91400E-02      1.80000E-04
              nan            132.0              nan      4.34400E-02      2.40000E-04
              nan            133.0              nan      6.68500E-02      3.60000E-04
              nan            134.0              nan      7.91800E-02      3.70000E-04
              nan            137.0              nan      6.23400E-02      3.70000E-04
              nan            138.0              nan      6.75600E-02      3.90000E-04
              nan            140.0              nan      6.10200E-02      5.60000E-04
              nan            142.0              nan      5.78300E-02      5.30000E-04
              nan            143.0              nan      6.00600E-02      3.40000E-04
              nan            144.0              nan      5.54000E-02      3.10000E-04
              nan            145.0              nan      3.96000E-02      2.10000E-04
              nan            146.0              nan      3.00900E-02      1.80000E-04
              nan            147.0              nan      2.22300E-02      2.20000E-04
              nan            148.0              nan      1.67700E-02      1.20000E-04
              nan            149.0              nan      1.03200E-02      1.00000E-04
              nan            150.0              nan      6.58000E-03      7.00000E-05
              nan            151.0              nan      3.99000E-03      1.70000E-04
              nan            152.0              nan      2.51000E-03      8.00000E-05
              nan            154.0              nan      7.60000E-04      3.00000E-05
