# entry-subent-pointer  : 21743--00-5-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'ELEM/MASS,CUM,FY,,MXW'] 
# incident energy       : 3.00e+00 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : G.Mariolopoulos 
# institute             : (2FR GRE): Universite Joseph Fourier, Grenoble 
# reference             : (J,NP/A,361,213,1981) 
# year                  : 1981 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/217/21743.x4 
# nds                   : https://nds.iaea.org/EXFOR/21743
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             34.0             86.0              nan      9.20000E-03      3.00000E-04
             35.0             86.0              nan      8.40000E-03      3.00000E-04
             35.0             87.0              nan      2.05000E-02      8.00000E-04
             35.0             88.0              nan      2.03000E-02      8.00000E-04
             35.0             90.0              nan      6.50000E-03      1.00000E-03
             36.0             87.0              nan      2.90000E-02      1.50000E-03
             36.0             89.0              nan      4.41000E-02      2.20000E-03
             36.0             90.0              nan      4.10000E-02      5.00000E-04
             36.0             91.0              nan      2.59000E-02      1.00000E-03
             37.0             93.0              nan      3.59000E-02      1.50000E-03
             37.0             94.0              nan      1.91000E-02      1.30000E-03
             38.0             91.0              nan      5.60000E-02      2.80000E-03
             38.0             92.0              nan      5.85000E-02      2.80000E-03
             38.0             93.0              nan      5.80000E-02      2.80000E-03
             38.0             93.0              nan      5.92000E-02      2.00000E-03
             38.0             94.0              nan      5.70000E-02      1.50000E-03
             38.0             95.0              nan      5.20000E-02      3.00000E-03
             39.0             94.0              nan      6.35000E-02      3.40000E-03
             39.0             95.0              nan      6.40000E-02      2.80000E-03
             40.0             97.0              nan      5.98000E-02      2.40000E-03
             42.0             99.0              nan      6.15000E-02      3.20000E-03
             42.0            101.0              nan      5.05000E-02      2.50000E-03
             43.0            102.0              nan      4.40000E-02      2.20000E-03
             43.0            104.0              nan      2.15000E-02      1.00000E-03
             44.0            103.0              nan      3.48000E-02      1.80000E-03
             44.0            105.0              nan      1.25000E-02      6.00000E-04
             50.0            131.0              nan      5.70000E-03      5.00000E-04
             50.0            132.0              nan      4.90000E-03      5.00000E-04
             51.0            127.0              nan      3.10000E-03      2.00000E-04
             51.0            131.0              nan      2.56000E-02      1.10000E-03
             51.0            133.0              nan      1.82000E-02      1.00000E-03
             51.0            134.0              nan      5.00000E-03      8.00000E-04
             52.0            132.0              nan      4.90000E-02      2.50000E-03
             52.0            134.0              nan      5.37000E-02      1.50000E-03
             52.0            135.0              nan      2.08000E-02      8.00000E-04
             52.0            136.0              nan      8.50000E-03      4.00000E-04
             53.0            131.0              nan      3.95000E-02      2.00000E-03
             53.0            133.0              nan      6.70000E-02      3.30000E-03
             53.0            137.0              nan      2.54000E-02      1.20000E-03
             53.0            138.0              nan      1.27000E-02      6.00000E-04
             53.0            139.0              nan      4.80000E-03      3.00000E-04
             54.0            138.0              nan      5.74000E-02      2.00000E-03
             54.0            139.0              nan      4.20000E-02      2.00000E-03
             54.0            140.0              nan      2.63000E-02      1.00000E-03
             54.0            141.0              nan      6.30000E-03      1.30000E-03
             55.0            140.0              nan      5.70000E-02      8.00000E-04
             55.0            142.0              nan      2.66000E-02      1.00000E-03
             55.0            143.0              nan      1.23000E-02      1.20000E-03
             55.0            144.0              nan      3.80000E-03      3.00000E-04
             56.0            140.0              nan      6.10000E-02      2.00000E-03
             56.0            141.0              nan      5.80000E-02      2.00000E-03
             56.0            142.0              nan      5.64000E-02      1.00000E-03
             56.0            143.0              nan      4.81000E-02      1.00000E-03
             56.0            144.0              nan      3.39000E-02      2.00000E-03
             57.0            142.0              nan      5.80000E-02      2.80000E-03
             58.0            143.0              nan      5.25000E-02      2.80000E-03
             58.0            145.0              nan      3.76000E-02      2.00000E-03
             60.0            147.0              nan      2.26000E-02      1.00000E-03
             61.0            151.0              nan      4.90000E-03      2.00000E-04
