# entry-subent-pointer  : E2093-003-0 
# EXFOR reaction        : (42-MO-0(P,X)43-TC-93-G,,SIG) 
# incident energy       : 2.5900e+01 MeV - 6.7800e+01 MeV 
# target                : Mo-0 
# product               : Tc-93-G 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Uddin 
# institute             : (3BANSAV): Institute Nuclear Science & Technology, AERE, Savar, Dhaka 
# reference             : (J,ARI,66,208,2008) 
# year                  : 2008 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E20/E2093.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2093
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        6.7800E+01        0.0000E+00        4.9800E-02        4.5000E-03
        6.4800E+01        0.0000E+00        5.0200E-02        4.5000E-03
        6.0400E+01        0.0000E+00        5.1100E-02        4.6000E-03
        5.5800E+01        0.0000E+00        5.2100E-02        4.7000E-03
        5.0900E+01        0.0000E+00        5.8400E-02        5.5000E-03
        4.6600E+01        0.0000E+00        6.3400E-02        6.0000E-03
        4.2100E+01        0.0000E+00        6.6100E-02        6.3000E-03
        3.7300E+01        0.0000E+00        6.7600E-02        6.4000E-03
        3.1900E+01        0.0000E+00        7.2800E-02        7.3000E-03
        2.5900E+01        0.0000E+00        6.8200E-02        6.5000E-03
