# entry-subent-pointer  : C1604-002-0 
# EXFOR reaction        : ['1-H-2', ['3-LI-9,EL'], '1-H-2,,DA'] 
# incident energy       : 1.6800e-06 MeV 
# target                : H-2 
# product               : H-2 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : R.Kanungo 
# institute             : (1CANCAN): Canada 
# reference             : (J,PL/B,660,26,2008) 
# year                  : 2008 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C16/C1604.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1604
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.14900E+01      0.00000E+00      1.56100E-01      2.93100E-02
      4.66900E+01      0.00000E+00      8.16600E-02      1.45200E-02
      5.13900E+01      0.00000E+00      5.39000E-02      9.03800E-03
      5.63400E+01      0.00000E+00      3.82800E-02      6.80500E-03
      6.17700E+01      0.00000E+00      2.65400E-02      4.71800E-03
      6.64700E+01      0.00000E+00      2.05300E-02      4.25800E-03
      7.16500E+01      0.00000E+00      1.58900E-02      2.82400E-03
      7.65800E+01      0.00000E+00      1.59000E-02      3.29700E-03
      8.17600E+01      0.00000E+00      1.55200E-02      3.21900E-03
      8.64400E+01      0.00000E+00      1.59100E-02      2.66800E-03
      9.16100E+01      0.00000E+00      1.71300E-02      3.55400E-03
      9.67800E+01      0.00000E+00      2.05900E-02      3.66200E-03
      1.03900E+02      0.00000E+00      2.13800E-02      4.43400E-03
      1.14300E+02      0.00000E+00      1.89400E-02      3.74300E-03
      1.24200E+02      0.00000E+00      9.91200E-03      2.15100E-03
      1.34500E+02      0.00000E+00      8.46300E-03      1.75500E-03
      1.44200E+02      0.00000E+00      3.46800E-03      9.44800E-04
