# entry-subent-pointer  : O2170-108-0 
# EXFOR reaction        : ['6-C-12', ['6-C-12,X'], '6-C-12,,DA'] 
# incident energy       : 9.50e-05 MeV 
# target                : C-12 
# product               : C-12 
# level energy          : - 
# MF-MT number          : 4 - residual 
# first author          : J.Dudouet 
# institute             : (2FR CAE): Universite de Caen 
# reference             : (J,PR/C,88,024606,2013) 
# year                  : 2013 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O21/O2170.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2170
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.00000E+00      0.00000E+00      1.66693E+00      2.27572E-01
      7.00000E+00      0.00000E+00      1.20513E-01      1.63478E-02
      9.00000E+00      0.00000E+00      1.45961E-02      2.52086E-03
      1.10000E+01      0.00000E+00      6.93060E-04      6.58930E-04
      1.30000E+01      0.00000E+00      3.99096E-03      5.67390E-04
      1.50000E+01      0.00000E+00      2.19571E-03      5.21210E-04
      1.70000E+01      0.00000E+00      5.01190E-05      2.08627E-03
      1.90000E+01      0.00000E+00      5.81940E-05      3.63080E-05
      2.10000E+01      0.00000E+00     -1.64740E-04      5.26390E-04
      2.30000E+01      0.00000E+00      1.36890E-05      4.70920E-06
      2.50000E+01      0.00000E+00      2.45110E-06      1.78620E-05
      2.70000E+01      0.00000E+00      1.04810E-05      7.54610E-06
      3.30000E+01      0.00000E+00      2.33450E-06      1.68080E-06
