# entry-subent-pointer  : 41487-012-0 
# EXFOR reaction        : (83-BI-209(N,F),,SIG) 
# incident energy       : 2.7600e+01 MeV - 1.9620e+02 MeV 
# target                : Bi-209 
# product               : - 
# level energy          : - 
# MF-MT number          : 3 - 18 
# first author          : Laptev 
# institute             : (4RUSLIN): Peterburgskiy Institute Yad.Fiz.,Russ.Ak.Nauk., Gatchina 
# reference             : (C,2007SANIB,,462,2007) 
# year                  : 2007 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/414/41487.x4 
# nds                   : https://nds.iaea.org/EXFOR/41487
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.7600E+01        1.1040E+00        9.0090E-05        0.0000E+00
        2.8480E+01        1.1392E+00        1.2340E-04        0.0000E+00
        2.9390E+01        1.1756E+00        3.1010E-04        0.0000E+00
        3.0360E+01        1.2144E+00        1.9800E-04        0.0000E+00
        3.1370E+01        1.2548E+00        4.2640E-04        0.0000E+00
        3.2430E+01        1.2972E+00        7.0380E-04        0.0000E+00
        3.3560E+01        1.3424E+00        4.2310E-04        0.0000E+00
        3.4740E+01        1.3896E+00        4.7730E-04        0.0000E+00
        3.5980E+01        1.4392E+00        6.0630E-04        0.0000E+00
        3.7300E+01        1.4920E+00        1.0920E-03        0.0000E+00
        3.8690E+01        1.5476E+00        1.0070E-03        0.0000E+00
        4.0160E+01        1.6064E+00        1.4390E-03        0.0000E+00
        4.1720E+01        1.6688E+00        1.6540E-03        0.0000E+00
        4.3370E+01        1.7348E+00        1.9120E-03        0.0000E+00
        4.5130E+01        1.8052E+00        2.9530E-03        0.0000E+00
        4.7000E+01        1.8800E+00        3.8060E-03        0.0000E+00
        4.8990E+01        1.9596E+00        4.4320E-03        0.0000E+00
        5.1110E+01        1.0222E+00        4.8180E-03        0.0000E+00
        5.3370E+01        1.0674E+00        5.5790E-03        0.0000E+00
        5.5800E+01        1.1160E+00        6.5000E-03        0.0000E+00
        5.8400E+01        1.1680E+00        7.9230E-03        0.0000E+00
        6.1190E+01        1.2238E+00        9.2760E-03        0.0000E+00
        6.4200E+01        1.2840E+00        1.0550E-02        0.0000E+00
        6.7440E+01        1.3488E+00        1.1230E-02        0.0000E+00
        7.0940E+01        1.4188E+00        1.2440E-02        0.0000E+00
        7.4730E+01        1.4946E+00        1.5450E-02        0.0000E+00
        7.8840E+01        1.5768E+00        1.8190E-02        0.0000E+00
        8.3320E+01        1.6664E+00        2.0200E-02        0.0000E+00
        8.8220E+01        1.7644E+00        2.3320E-02        0.0000E+00
        9.3570E+01        1.8714E+00        2.5390E-02        0.0000E+00
        9.9460E+01        1.9892E+00        2.9910E-02        0.0000E+00
        1.0600E+02        1.0600E+00        3.3020E-02        0.0000E+00
        1.1310E+02        1.1310E+00        3.7900E-02        0.0000E+00
        1.2110E+02        1.2110E+00        4.1270E-02        0.0000E+00
        1.3010E+02        1.3010E+00        4.6050E-02        0.0000E+00
        1.4010E+02        1.4010E+00        5.1020E-02        0.0000E+00
        1.5140E+02        1.5140E+00        5.6350E-02        0.0000E+00
        1.6430E+02        1.6430E+00        6.4970E-02        0.0000E+00
        1.7910E+02        1.7910E+00        7.2800E-02        0.0000E+00
        1.9620E+02        1.9620E+00        7.9500E-02        0.0000E+00
