# entry-subent-pointer  : E1399-012-0 
# EXFOR reaction        : ['46-PD-108', ['P,INL'], '46-PD-108,PAR,DA'] 
# incident energy       : 5.1930e+01 MeV 
# target                : Pd-108 
# product               : Pd-108 
# level energy          : 9.3000e-01 MeV 
# MF-MT number          : 4 - 602 
# first author          : M.Koike 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,NP/A,248,237,1975) 
# year                  : 1975 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E13/E1399.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1399
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.14900E+01      0.00000E+00      1.50000E-03      1.50000E-04
      1.40900E+01      0.00000E+00      1.05800E-03      1.05800E-04
      1.60000E+01      0.00000E+00      8.30400E-04      8.30400E-05
      1.95400E+01      0.00000E+00      4.23700E-04      4.23700E-05
      2.22600E+01      0.00000E+00      2.86900E-04      2.86900E-05
      2.49400E+01      0.00000E+00      1.71200E-04      1.71200E-05
      3.01300E+01      0.00000E+00      1.37800E-04      1.37800E-05
      3.20400E+01      0.00000E+00      1.91600E-04      1.91600E-05
      3.41200E+01      0.00000E+00      2.71400E-04      2.71400E-05
      3.64400E+01      0.00000E+00      2.57500E-04      2.57500E-05
      3.90200E+01      0.00000E+00      2.10600E-04      2.10600E-05
      4.17800E+01      0.00000E+00      1.65500E-04      1.65500E-05
      4.43700E+01      0.00000E+00      1.26500E-04      1.26500E-05
      4.78700E+01      0.00000E+00      8.92500E-05      8.92500E-06
      5.07300E+01      0.00000E+00      5.30400E-05      5.30400E-06
      5.29400E+01      0.00000E+00      7.08500E-05      7.08500E-06
      5.52900E+01      0.00000E+00      8.65000E-05      8.65000E-06
      5.73800E+01      0.00000E+00      1.18700E-04      1.18700E-05
      5.92800E+01      0.00000E+00      1.03800E-04      1.03800E-05
      6.19300E+01      0.00000E+00      7.90300E-05      7.90300E-06
      6.42100E+01      0.00000E+00      5.72400E-05      5.72400E-06
      6.68800E+01      0.00000E+00      3.51000E-05      3.51000E-06
      6.96300E+01      0.00000E+00      3.28700E-05      3.28700E-06
      7.51000E+01      0.00000E+00      3.18100E-05      3.18100E-06
      7.79400E+01      0.00000E+00      3.73100E-05      3.73100E-06
      8.02500E+01      0.00000E+00      3.73700E-05      3.73700E-06
      8.21000E+01      0.00000E+00      3.06900E-05      3.06900E-06
      8.40600E+01      0.00000E+00      2.59000E-05      2.59000E-06
      8.62600E+01      0.00000E+00      2.38100E-05      2.38100E-06
      8.90100E+01      0.00000E+00      2.08300E-05      2.08300E-06
      9.17600E+01      0.00000E+00      1.82300E-05      1.82300E-06
      9.46200E+01      0.00000E+00      1.80200E-05      1.80200E-06
      9.74200E+01      0.00000E+00      1.82200E-05      1.82200E-06
      1.00300E+02      0.00000E+00      1.85000E-05      1.85000E-06
