# entry-subent-pointer  : 41579-004-0 
# EXFOR reaction        : ['102-NO-252', ['0,F'], ',PR/NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : No-252 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : A.I.Svirikhin 
# institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
# reference             : (J,EPJ/A,48,121,2012) 
# year                  : 2012 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/415/41579.x4 
# nds                   : https://nds.iaea.org/EXFOR/41579
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      0.00000E+00      4.20000E-02
      0.00000E+00      0.00000E+00      0.00000E+00      4.20000E-02
      0.00000E+00      0.00000E+00      8.50000E-02      4.20000E-02
      0.00000E+00      0.00000E+00      2.57000E-01      4.30000E-02
      0.00000E+00      0.00000E+00      3.05000E-01      4.40000E-02
      0.00000E+00      0.00000E+00      2.35000E-01      4.40000E-02
      0.00000E+00      0.00000E+00      1.09000E-01      4.40000E-02
      0.00000E+00      0.00000E+00      8.00000E-03      4.50000E-02
      0.00000E+00      0.00000E+00      0.00000E+00      4.60000E-02
      0.00000E+00      0.00000E+00      0.00000E+00      4.50000E-02
