# entry-subent-pointer  : 22840--00-6-0 
# EXFOR reaction        : ['96-CM-245', ['N,F'], 'MASS,SEC,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Cm-245 
# product               : 67.0 <= mass <= 77.0 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : D.Rochman 
# institute             : (2FR ILL): Institut Laue-Langevin, Grenoble 
# reference             : (J,NP/A,735,3,2004) 
# year                  : 2004 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22840.x4 
# nds                   : https://nds.iaea.org/EXFOR/22840
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             67.0              nan      2.78000E-08      2.78000E-08
              nan             68.0              nan      1.52000E-07      6.80000E-08
              nan             69.0              nan      3.85000E-07      7.86000E-08
              nan             70.0              nan      8.29000E-07      9.45000E-08
              nan             71.0              nan      6.85000E-07      1.04000E-07
              nan             72.0              nan      9.91000E-07      1.13000E-07
              nan             73.0              nan      3.29000E-06      2.16000E-07
              nan             74.0              nan      1.07000E-05      5.25000E-07
              nan             75.0              nan      1.95000E-05      8.83000E-07
              nan             76.0              nan      4.31000E-05      1.46000E-06
              nan             77.0              nan      6.72000E-05      1.81000E-06
