# entry-subent-pointer  : 22840--00-7-0 
# EXFOR reaction        : ['96-CM-245', ['N,F'], 'ELEM/MASS,IND,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Cm-245 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : D.Rochman 
# institute             : (2FR ILL): Institut Laue-Langevin, Grenoble 
# reference             : (J,NP/A,735,3,2004) 
# year                  : 2004 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22840.x4 
# nds                   : https://nds.iaea.org/EXFOR/22840
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             27.0             67.0              nan      2.78000E-08      2.78000E-08
             27.0             68.0              nan      6.31000E-08      4.38000E-08
             27.0             69.0              nan      3.18000E-08      2.26000E-08
             28.0             68.0              nan      8.89000E-08      7.34000E-08
             28.0             69.0              nan      3.52000E-07      2.60000E-07
             28.0             70.0              nan      7.66000E-07      3.17000E-07
             28.0             71.0              nan      4.26000E-07      1.06000E-07
             28.0             72.0              nan      1.78000E-07      4.79000E-08
             28.0             73.0              nan      8.42000E-08      3.45000E-08
             29.0             70.0              nan      6.30000E-08      2.70000E-08
             29.0             71.0              nan      2.59000E-07      7.54000E-08
             29.0             72.0              nan      5.82000E-07      2.18000E-07
             29.0             73.0              nan      1.94000E-06      1.66000E-07
             29.0             74.0              nan      7.74000E-07      1.41000E-07
             29.0             75.0              nan      5.97000E-07      1.55000E-07
             30.0             72.0              nan      2.32000E-07      5.46000E-08
             30.0             73.0              nan      1.26000E-06      5.35000E-07
             30.0             74.0              nan      8.98000E-06      2.34000E-06
             30.0             75.0              nan      1.62000E-05      8.05000E-07
             30.0             76.0              nan      3.13000E-05      7.37000E-06
             30.0             77.0              nan      1.41000E-05      1.62000E-06
             31.0             74.0              nan      9.46000E-07      1.56000E-07
             31.0             75.0              nan      2.67000E-06      7.14000E-07
             31.0             76.0              nan      1.08000E-05      7.31000E-07
             31.0             77.0              nan      4.58000E-05      1.47000E-06
             32.0             76.0              nan      1.02000E-06      2.24000E-07
             32.0             77.0              nan      6.77000E-06      5.75000E-07
