# entry-subent-pointer  : O0276-285-0 
# EXFOR reaction        : (41-NB-93(P,X)36-KR-79-G,CUM,SIG) 
# incident energy       : 1.3600e+02 MeV - 2.6000e+03 MeV 
# target                : Nb-93 
# product               : Kr-79-G 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Michel 
# institute             : (2GERKLN): Universitaet zu Koeln, Koeln 
# reference             : (J,NIM/B,129,153,1997) 
# year                  : 1997 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0276.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0276
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.3600E+02        1.2400E+00        2.6700E-03        1.9100E-04
        1.4500E+02        1.1700E+00        3.8600E-03        3.3200E-04
        1.5500E+02        1.0800E+00        4.2000E-03        3.1000E-04
        2.2100E+02        1.6900E+00        1.3400E-02        2.6000E-03
        2.6600E+02        1.2200E+00        1.5900E-02        2.2300E-03
        2.8500E+02        1.3600E+00        1.8700E-02        1.6400E-03
        3.3400E+02        1.6600E+00        1.9700E-02        4.2100E-03
        3.6100E+02        1.3300E+00        2.4900E-02        2.1200E-03
        3.7100E+02        1.2100E+00        2.6100E-02        2.7100E-03
        5.7200E+02        1.2400E+00        3.1400E-02        2.3500E-03
        7.7500E+02        1.2300E+00        3.0700E-02        2.4200E-03
        1.2000E+03        0.0000E+00        2.2900E-02        1.9000E-03
        1.2000E+03        2.0000E+01        2.9500E-02        2.8100E-03
        1.6000E+03        2.0000E+01        2.1200E-02        1.5400E-03
        2.6000E+03        0.0000E+00        1.7700E-02        1.6500E-03
