# entry-subent-pointer  : C2631-019-0 
# EXFOR reaction        : (41-NB-93(P,X)40-ZR-89-G,CUM,SIG) 
# incident energy       : 5.1610e+01 MeV - 1.9238e+02 MeV 
# target                : Nb-93 
# product               : Zr-89-G 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Fox 
# institute             : (1USAUCX): University of California, Berkeley, CA 
# reference             : (J,PR/C,103,034601,2021) 
# year                  : 2021 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C26/C2631.x4 
# nds                   : https://nds.iaea.org/EXFOR/C2631
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.9238E+02        7.3000E-01        1.0860E-01        3.6000E-03
        1.7711E+02        7.7000E-01        1.1440E-01        3.5000E-03
        1.6331E+02        8.1000E-01        1.2520E-01        4.3000E-03
        1.4866E+02        8.6000E-01        1.3620E-01        5.2000E-03
        1.3387E+02        9.2000E-01        1.4550E-01        5.0000E-03
        1.1980E+02        1.0000E-01        1.5950E-01        5.9000E-03
        1.0420E+02        1.1000E-01        1.7730E-01        6.3000E-03
        9.1210E+01        5.2000E-01        1.9600E-01        1.5000E-02
        7.9320E+01        5.8000E-01        2.4900E-01        1.6000E-02
        7.2520E+01        6.2000E-01        3.0900E-01        2.1000E-02
        6.7140E+01        6.5000E-01        3.2800E-01        1.7000E-02
        6.3060E+01        6.8000E-01        2.9600E-01        2.1000E-02
        6.0080E+01        7.1000E-01        2.0500E-01        1.5000E-02
        5.7470E+01        7.3000E-01        1.7100E-01        2.3000E-02
        5.5580E+01        7.5000E-01        1.3600E-01        1.4000E-02
        5.3620E+01        7.7000E-01        8.0300E-02        8.6000E-03
        5.1610E+01        8.0000E-01        5.4600E-02        7.7000E-03
