# entry-subent-pointer  : O0276--07-7-0 
# EXFOR reaction        : ['26-FE-0', ['P,X'], '27-CO-58-G,M+,SIG'] 
# incident energy       : 5.68e+00 MeV - 1.77e+02 MeV 
# target                : Fe-0 
# product               : Co-58-G 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : R.Michel 
# institute             : (2GERKLN): Universitaet zu Koeln 
# reference             : (J,NIM/B,129,153,1997) 
# year                  : 1997 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0276.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0276
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      5.68000E+00      1.37000E+00      1.08000E-03      7.26000E-05
      5.70000E+00      1.40000E+00      1.04000E-03      8.40000E-05
      7.35000E+00      1.22000E+00      1.53000E-03      8.12000E-05
      7.40000E+00      1.20000E+00      1.47000E-03      9.50000E-05
      9.88000E+00      1.85000E+00      1.79000E-03      9.85000E-05
      1.29000E+01      1.71000E+00      1.29000E-03      7.70000E-05
      1.60000E+01      9.00000E-01      5.73000E-04      4.50000E-05
      1.60000E+01      8.57000E-01      5.97000E-04      4.11000E-05
      2.19000E+01      7.00000E-01      1.70000E-04      1.80000E-05
      2.19000E+01      7.43000E-01      1.78000E-04      1.62000E-05
      2.62000E+01      3.11000E+00      1.11000E-04      1.76000E-05
      2.68000E+01      6.00000E-01      1.05000E-04      1.10000E-05
      2.68000E+01      6.28000E-01      1.09000E-04      9.81000E-06
      3.11000E+01      6.00000E-01      8.00000E-05      1.20000E-05
      3.11000E+01      5.73000E-01      8.28000E-05      1.07000E-05
      3.49000E+01      5.00000E-01      5.50000E-05      1.20000E-05
      3.49000E+01      5.23000E-01      5.68000E-05      1.04000E-05
      3.84000E+01      4.00000E-01      6.00000E-05      1.30000E-05
      3.84000E+01      4.49000E-01      6.20000E-05      1.21000E-05
      4.17000E+01      4.00000E-01      5.70000E-05      1.10000E-05
      4.17000E+01      3.82000E-01      6.04000E-05      9.77000E-06
      4.21000E+01      1.06000E+00      6.06000E-05      7.66000E-06
      4.45000E+01      3.00000E-01      5.80000E-05      9.00000E-06
      4.49000E+01      3.00000E-01      5.14000E-05      7.50000E-06
      4.49000E+01      2.81000E-01      5.36000E-05      6.61000E-06
      4.59000E+01      1.74000E+00      4.88000E-05      1.50000E-05
      4.89000E+01      9.00000E-01      4.14000E-05      6.50000E-06
      4.89000E+01      8.98000E-01      4.30000E-05      5.68000E-06
      5.48000E+01      8.00000E-01      5.05000E-05      6.30000E-06
      5.48000E+01      8.46000E-01      5.22000E-05      5.50000E-06
      6.04000E+01      7.00000E-01      4.71000E-05      5.10000E-06
      6.04000E+01      7.28000E-01      4.93000E-05      4.36000E-06
      6.24000E+01      8.30000E-01      4.19000E-05      4.76000E-06
      6.45000E+01      1.26000E+00      3.74000E-05      1.07000E-05
      6.56000E+01      6.00000E-01      3.78000E-05      7.70000E-06
      6.56000E+01      6.33000E-01      3.89000E-05      6.41000E-06
      7.05000E+01      5.00000E-01      3.92000E-05      4.90000E-06
      7.05000E+01      4.66000E-01      4.07000E-05      4.24000E-06
      7.52000E+01      1.97000E+00      3.18000E-05      5.16000E-06
      7.98000E+01      9.07000E-01      3.43000E-05      1.13000E-05
      9.33000E+01      6.69000E-01      3.07000E-05      1.05000E-05
      1.14000E+02      1.52000E+00      3.71000E-05      1.16000E-05
      1.14000E+02      1.84000E+00      3.40000E-05      6.29000E-06
      1.37000E+02      1.34000E+00      4.02000E-05      8.30000E-06
      1.41000E+02      1.47000E+00      2.12000E-05      3.46000E-06
      1.43000E+02      1.57000E+00      2.40000E-05      5.07000E-06
      1.59000E+02      1.09000E+00      6.29000E-05      1.30000E-05
      1.75000E+02      1.05000E+00      1.50000E-05      3.16000E-06
      1.77000E+02      1.11000E+00      1.84000E-05      4.84000E-06
