# entry-subent-pointer  : P0051-003-0 
# EXFOR reaction        : (6-C-12(P,X)6-C-11,,SIG) 
# incident energy       : 1.8000e+01 MeV - 3.1800e+01 MeV 
# target                : C-12 
# product               : C-11 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Whitehead 
# institute             : (1CANMCG): McGill University, Montreal,Quebec 
# reference             : (J,CJP,36,1276,1958) 
# year                  : 1958 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/P00/P0051.x4 
# nds                   : https://nds.iaea.org/EXFOR/P0051
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.8000E+01        5.4000E-01        1.0000E-04        0.0000E+00
        1.8300E+01        5.4900E-01        8.0000E-04        0.0000E+00
        1.8600E+01        5.5800E-01        2.0000E-03        0.0000E+00
        1.8800E+01        5.6400E-01        3.0000E-03        0.0000E+00
        1.8900E+01        5.6700E-01        6.1000E-03        0.0000E+00
        1.9100E+01        5.7300E-01        1.0200E-02        0.0000E+00
        1.9300E+01        5.7900E-01        1.3700E-02        0.0000E+00
        1.9300E+01        5.7900E-01        1.8100E-02        0.0000E+00
        1.9600E+01        5.8800E-01        2.0100E-02        0.0000E+00
        1.9800E+01        5.9400E-01        2.5000E-02        0.0000E+00
        2.0200E+01        6.0600E-01        3.0000E-02        0.0000E+00
        2.0500E+01        6.1500E-01        3.2600E-02        0.0000E+00
        2.1100E+01        6.3300E-01        3.5200E-02        0.0000E+00
        2.1700E+01        6.5100E-01        3.9000E-02        0.0000E+00
        2.2300E+01        6.6900E-01        4.6100E-02        0.0000E+00
        2.3000E+01        6.9000E-01        4.7200E-02        0.0000E+00
        2.3700E+01        7.1100E-01        5.1400E-02        0.0000E+00
        2.4300E+01        7.2900E-01        5.4300E-02        0.0000E+00
        2.4500E+01        7.3500E-01        5.6300E-02        0.0000E+00
        2.4700E+01        7.4100E-01        5.7700E-02        0.0000E+00
        2.4900E+01        7.4700E-01        5.8500E-02        0.0000E+00
        2.5500E+01        7.6500E-01        6.4500E-02        0.0000E+00
        2.5500E+01        7.6500E-01        6.5600E-02        0.0000E+00
        2.5900E+01        7.7700E-01        7.0500E-02        0.0000E+00
        2.6200E+01        7.8600E-01        7.1800E-02        0.0000E+00
        2.6600E+01        7.9800E-01        7.6900E-02        0.0000E+00
        2.7300E+01        8.1900E-01        7.7700E-02        0.0000E+00
        2.7700E+01        8.3100E-01        7.8000E-02        0.0000E+00
        2.8400E+01        8.5200E-01        7.8400E-02        0.0000E+00
        2.8900E+01        8.6700E-01        7.9900E-02        0.0000E+00
        2.9200E+01        8.7600E-01        8.4900E-02        0.0000E+00
        2.9700E+01        8.9100E-01        8.6700E-02        0.0000E+00
        3.0200E+01        9.0600E-01        8.8100E-02        0.0000E+00
        3.0800E+01        9.2400E-01        9.0900E-02        0.0000E+00
        3.1300E+01        9.3900E-01        9.1600E-02        0.0000E+00
        3.1800E+01        9.5400E-01        9.6200E-02        0.0000E+00
