# entry-subent-pointer  : 22653-005-0 
# EXFOR reaction        : (83-BI-209(N,5N)83-BI-205,,SIG,,SPA) 
# incident energy       : 3.2800e+01 MeV - 1.1700e+02 MeV 
# target                : Bi-209 
# product               : Bi-205 
# level energy          : - 
# MF-MT number          : 3 - 152 
# first author          : Kim 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : (J,NSE,129,209,1998) 
# year                  : 1998 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/226/22653.x4 
# nds                   : https://nds.iaea.org/EXFOR/22653
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.2800E+01        1.5000E+00        7.6000E-02        3.8000E-03
        3.8300E+01        1.4000E+00        6.7040E-01        1.1000E-01
        4.0500E+01        3.0000E+00        1.0240E+00        2.0400E-01
        4.5000E+01        2.4000E+00        9.6770E-01        1.7300E-01
        5.5000E+01        2.8000E+00        3.2700E-01        1.5000E-01
        5.5000E+01        3.0000E+00        3.5470E-01        1.2000E-01
        6.4000E+01        3.0000E+00        2.2710E-01        3.6300E-02
        8.5000E+01        5.0000E+00        9.9200E-02        4.8000E-02
        8.6000E+01        2.8000E+00        1.3160E-01        2.0200E-02
        9.7000E+01        3.2000E+00        1.3190E-01        2.5000E-02
        1.0700E+02        2.9000E+00        1.2340E-01        2.8500E-02
        1.1700E+02        2.8000E+00        1.0430E-01        2.9000E-02
