# entry-subent-pointer  : 23581--00-4-0 
# EXFOR reaction        : ['95-AM-243', ['N,F'], 'MASS,PRV,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Am-243 
# product               : 124.0 <= mass <= 165.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : C.Wagemans 
# institute             : (2FR ILL): Institut Laue-Langevin, Grenoble 
# reference             : (J,NP/A,597,188,1996) 
# year                  : 1996 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/235/23581.x4 
# nds                   : https://nds.iaea.org/EXFOR/23581
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            124.0              nan      7.89000E-04              NAN
              nan            125.0              nan      2.34800E-03              NAN
              nan            126.0              nan      3.77300E-03      3.97000E-04
              nan            127.0              nan      5.06500E-03      6.59000E-04
              nan            128.0              nan      7.94300E-03      6.59000E-04
              nan            129.0              nan      1.25400E-02      7.93000E-04
              nan            130.0              nan      1.99180E-02      1.05800E-03
              nan            131.0              nan      3.00720E-02      1.45200E-03
              nan            132.0              nan      3.36120E-02      1.45400E-03
              nan            133.0              nan      3.95320E-02      1.71900E-03
              nan            134.0              nan      4.74380E-02      1.84700E-03
              nan            135.0              nan      5.21680E-02      1.98300E-03
              nan            136.0              nan      5.24030E-02      1.85100E-03
              nan            137.0              nan      5.38280E-02      1.98300E-03
              nan            138.0              nan      6.14660E-02      2.11300E-03
              nan            139.0              nan      6.06460E-02      2.11500E-03
              nan            140.0              nan      5.51930E-02      1.98500E-03
              nan            141.0              nan      5.51630E-02      1.85300E-03
              nan            142.0              nan      5.36800E-02      1.98300E-03
              nan            143.0              nan      4.80980E-02      1.85100E-03
              nan            144.0              nan      4.79380E-02      1.85100E-03
              nan            145.0              nan      4.11650E-02      1.58800E-03
              nan            146.0              nan      3.67730E-02      1.58600E-03
              nan            147.0              nan      2.98690E-02      1.58800E-03
              nan            148.0              nan      2.86500E-02      1.45400E-03
              nan            149.0              nan      2.42580E-02      1.19000E-03
              nan            150.0              nan      1.88070E-02      1.19000E-03
              nan            151.0              nan      1.63980E-02      1.05800E-03
              nan            152.0              nan      1.39890E-02      9.25000E-04
              nan            153.0              nan      9.46500E-03      6.61000E-04
              nan            154.0              nan      8.64200E-03      7.93000E-04
              nan            155.0              nan      6.76000E-03      6.61000E-04
              nan            156.0              nan      5.94000E-03      6.61000E-04
              nan            157.0              nan      4.71900E-03      6.61000E-04
              nan            158.0              nan      2.84100E-03      5.29000E-04
              nan            159.0              nan      2.81100E-03      3.97000E-04
              nan            160.0              nan      1.46000E-03              NAN
              nan            161.0              nan      7.68000E-04              NAN
              nan            162.0              nan      7.39000E-04              NAN
              nan            163.0              nan      3.14000E-04              NAN
              nan            164.0              nan      1.10000E-04              NAN
              nan            165.0              nan      1.41000E-04              NAN
