# entry-subent-pointer  : O0389--02-3-0 
# EXFOR reaction        : ['40-ZR-92', ['P,INL'], '40-ZR-92,PAR,DA'] 
# incident energy       : 1.27e+01 MeV 
# target                : Zr-92 
# product               : Zr-92 
# level energy          : 1.85e+00 MeV 
# MF-MT number          : 4 - ['54'] 
# first author          : J.K.Dickens 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,PR,168,1355,1968) 
# year                  : 1968 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O03/O0389.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0389
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.04000E+01      5.00000E-02      3.04000E-04              NAN
      4.55000E+01      5.00000E-02      3.00000E-04              NAN
      5.05000E+01      5.00000E-02      2.67000E-04              NAN
      5.56000E+01      5.00000E-02      2.45000E-04              NAN
      5.86000E+01      5.00000E-02      2.07000E-04              NAN
      6.06000E+01      5.00000E-02      1.96000E-04              NAN
      6.56000E+01      5.00000E-02      2.14000E-04              NAN
      7.06000E+01      5.00000E-02      1.99000E-04              NAN
      7.57000E+01      5.00000E-02      2.02000E-04              NAN
      8.07000E+01      5.00000E-02      1.92000E-04              NAN
      8.57000E+01      5.00000E-02      1.98000E-04              NAN
      1.00700E+02      5.00000E-02      8.12000E-05              NAN
      1.05700E+02      5.00000E-02      7.00000E-05              NAN
      1.10600E+02      5.00000E-02      4.30000E-05              NAN
      1.30500E+02      5.00000E-02      2.95000E-05              NAN
      1.35500E+02      5.00000E-02      3.16000E-05              NAN
      1.40400E+02      5.00000E-02      5.08000E-05              NAN
      1.45400E+02      5.00000E-02      5.21000E-05              NAN
      1.50300E+02      5.00000E-02      5.78000E-05              NAN
      1.55300E+02      5.00000E-02      6.33000E-05              NAN
      1.60200E+02      5.00000E-02      6.59000E-05              NAN
      1.65200E+02      5.00000E-02      6.38000E-05              NAN
