# entry-subent-pointer  : 30316-004-0 
# EXFOR reaction        : (47-AG-109(N,INL)47-AG-109-M,,SIG) 
# incident energy       : 3.2000e+00 MeV - 1.7880e+01 MeV 
# target                : Ag-109 
# product               : Ag-109-M 
# level energy          : - 
# MF-MT number          : 3 - 4 
# first author          : Augustyniak 
# institute             : (3POLIFJ): Niewodniczanski Institute of Nuclear Physics, Krakow 
# reference             : (J,NP/A,247,231,197508) 
# year                  : 1975 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30316.x4 
# nds                   : https://nds.iaea.org/EXFOR/30316
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.2000E+00        2.0000E-01        5.4400E-01        1.7600E-01
        4.1000E+00        6.0000E-01        8.3200E-01        2.6300E-01
        4.3000E+00        7.0000E-01        9.5000E-01        2.6600E-01
        1.3030E+01        3.0000E-01        4.2400E-01        5.3000E-02
        1.3370E+01        2.5000E-01        3.7900E-01        7.6000E-02
        1.3870E+01        2.5000E-01        3.1500E-01        6.8000E-02
        1.4480E+01        2.5000E-01        4.1900E-01        7.7000E-02
        1.5010E+01        2.5000E-01        3.4800E-01        8.2000E-02
        1.5370E+01        3.0000E-01        3.8100E-01        5.7000E-02
        1.5960E+01        3.0000E-01        4.0500E-01        8.3000E-02
        1.6610E+01        1.0000E-01        3.2900E-01        5.3000E-02
        1.7430E+01        3.0000E-01        3.6000E-01        9.2000E-02
        1.7880E+01        1.0000E-01        3.4100E-01        8.9000E-02
