# entry-subent-pointer  : 13600--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'ELEM/MASS,IND,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : S.V.Tipnis 
# institute             : (1USALTI): University of Massachusetts at Lowell, MA 
# reference             : (J,PR/C,58,905,1998) 
# year                  : 1998 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/136/13600.x4 
# nds                   : https://nds.iaea.org/EXFOR/13600
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             37.0             89.0              nan      9.10000E-03      1.27400E-03
             37.0             90.0              0.0      6.10000E-03      9.15000E-04
             37.0             90.0              1.0      1.60000E-02      1.92000E-03
             37.0             91.0              nan      2.90000E-02      3.77000E-03
             37.0             92.0              nan      5.70000E-02      2.16600E-02
             37.0             93.0              nan      3.30000E-02      4.29000E-03
             38.0             93.0              nan      2.10000E-02      7.35000E-03
             37.0             94.0              nan      1.17000E-02      1.28700E-03
             38.0             94.0              nan      4.60000E-02      6.44000E-03
             37.0             95.0              nan      6.90000E-03      8.97000E-04
             38.0             95.0              nan      5.30000E-02      7.42000E-03
             38.0             96.0              nan      2.50000E-02      3.25000E-03
             39.0             96.0              1.0      9.40000E-03      1.03400E-03
             38.0             97.0              nan      8.10000E-03      1.13400E-03
             39.0             97.0              0.0      1.40000E-02      3.50000E-03
             39.0             97.0              1.0      2.00000E-02      2.60000E-03
             39.0             98.0              0.0      1.40000E-02      1.82000E-03
             39.0             98.0              1.0      8.00000E-03      3.44000E-03
             39.0             99.0              nan      1.20000E-02      2.28000E-03
             40.0             99.0              nan      3.30000E-02      9.24000E-03
             41.0             99.0              1.0      5.00000E-02      9.50000E-03
             39.0            100.0              0.0      2.40000E-03      5.28000E-04
             40.0            100.0              nan      4.10000E-02      6.56000E-03
             40.0            101.0              nan      2.80000E-02      3.36000E-03
             40.0            102.0              nan      3.90000E-02      4.68000E-03
             53.0            136.0              0.0      1.20000E-02      3.48000E-03
             53.0            136.0              1.0      1.07000E-02      1.60500E-03
             55.0            140.0              nan      2.60000E-02      3.38000E-03
             55.0            141.0              nan      4.30000E-02      5.59000E-03
             56.0            141.0              nan      1.70000E-02      9.69000E-03
             55.0            142.0              nan      2.20000E-02      3.30000E-03
             56.0            142.0              nan      3.70000E-02      7.77000E-03
             55.0            143.0              nan      1.30000E-02      2.47000E-03
             56.0            143.0              nan      3.40000E-02      8.16000E-03
             57.0            143.0              nan      2.90000E-02      1.47900E-02
             56.0            144.0              nan      4.00000E-02      6.40000E-03
             57.0            144.0              nan      4.00000E-03      1.30000E-02
             56.0            145.0              nan      1.80000E-02      3.06000E-03
             57.0            145.0              nan      3.80000E-02      1.33000E-02
             57.0            146.0              0.0      1.30000E-02      3.25000E-03
             57.0            147.0              nan      1.60000E-02      3.20000E-03
