# entry-subent-pointer  : C1749--01-0-0 
# EXFOR reaction        : ['26-FE-58', ['3-LI-6,X'], '1-H-2,,DE'] 
# incident energy       : 1.50e+01 MeV 
# target                : Fe-58 
# product               : H-2 
# level energy          : 1.38e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : B.M.Oginni 
# institute             : (1USAOHO): Ohio University, Athens, OH 
# reference             : (J,PR/C,80,034305,2009) 
# year                  : 2009 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C17/C1749.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1749
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.38000E+00      0.00000E+00      3.93000E-11      1.62000E-11
      1.63000E+00      0.00000E+00      3.92000E-10      1.04000E-10
      1.88000E+00      0.00000E+00      3.08000E-09      5.72000E-10
      2.13000E+00      0.00000E+00      4.15000E-09      7.49000E-10
      2.38000E+00      0.00000E+00      5.03000E-09      8.95000E-10
      2.63000E+00      0.00000E+00      7.14000E-09      1.24000E-09
      2.88000E+00      0.00000E+00      1.03000E-08      1.77000E-09
      3.13000E+00      0.00000E+00      1.36000E-08      2.31000E-09
      3.38000E+00      0.00000E+00      1.67000E-08      2.84000E-09
      3.63000E+00      0.00000E+00      1.80000E-08      3.05000E-09
      3.88000E+00      0.00000E+00      1.79000E-08      3.02000E-09
      4.13000E+00      0.00000E+00      1.64000E-08      2.79000E-09
      4.38000E+00      0.00000E+00      1.47000E-08      2.49000E-09
      4.63000E+00      0.00000E+00      1.34000E-08      2.27000E-09
      4.88000E+00      0.00000E+00      1.08000E-08      1.84000E-09
      5.13000E+00      0.00000E+00      9.86000E-09      1.70000E-09
      5.38000E+00      0.00000E+00      8.38000E-09      1.45000E-09
      5.63000E+00      0.00000E+00      7.42000E-09      1.29000E-09
      5.88000E+00      0.00000E+00      6.07000E-09      1.06000E-09
      6.13000E+00      0.00000E+00      5.72000E-09      1.01000E-09
      6.38000E+00      0.00000E+00      3.86000E-09      6.95000E-10
      6.63000E+00      0.00000E+00      1.77000E-09      3.47000E-10
      6.88000E+00      0.00000E+00      1.29000E-09      2.67000E-10
      7.13000E+00      0.00000E+00      1.02000E-09      2.21000E-10
      7.38000E+00      0.00000E+00      1.05000E-09      2.27000E-10
      7.63000E+00      0.00000E+00      1.10000E-09      2.33000E-10
      7.88000E+00      0.00000E+00      6.86000E-10      1.62000E-10
      8.13000E+00      0.00000E+00      4.55000E-10      1.19000E-10
      8.38000E+00      0.00000E+00      3.50000E-10      1.02000E-10
      8.63000E+00      0.00000E+00      3.58000E-10      1.02000E-10
      8.88000E+00      0.00000E+00      3.68000E-10      1.04000E-10
      9.13000E+00      0.00000E+00      2.45000E-10      7.95000E-11
      9.38000E+00      0.00000E+00      1.20000E-10      5.17000E-11
      9.63000E+00      0.00000E+00      1.19000E-10      5.12000E-11
      9.88000E+00      0.00000E+00      1.72000E-10      6.46000E-11
      1.01300E+01      0.00000E+00      1.50000E-10      5.91000E-11
      1.03800E+01      0.00000E+00      1.25000E-10      5.29000E-11
      1.06300E+01      0.00000E+00      3.87000E-11      2.81000E-11
      1.08800E+01      0.00000E+00      3.81000E-11      2.77000E-11
      1.11300E+01      0.00000E+00      3.87000E-11      2.81000E-11
      1.13800E+01      0.00000E+00      2.02000E-11      1.98000E-11
      1.16300E+01      0.00000E+00      1.92000E-11      1.94000E-11
      1.18800E+01      0.00000E+00      3.69000E-12      3.74000E-12
      1.21300E+01      0.00000E+00      2.90000E-11      2.11000E-11
      1.23800E+01      0.00000E+00      1.16000E-11      8.44000E-12
      1.28800E+01      0.00000E+00      1.11000E-11      1.12000E-11
      1.31300E+01      0.00000E+00      9.17000E-12      9.29000E-12
