# entry-subent-pointer  : 11519--00-6-0 
# EXFOR reaction        : ['27-CO-59', ['N,EL'], '27-CO-59,,DA'] 
# incident energy       : 8.29e-01 MeV 
# target                : Co-59 
# product               : Co-59 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : S.A.Cox 
# institute             : (1USAANL): Argonne National Laboratory, Argonne, IL 
# reference             : (P,ANL-7210,3,6612) 
# year                  : 1966 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/115/11519.x4 
# nds                   : https://nds.iaea.org/EXFOR/11519
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      9.39700E-01      0.00000E+00      5.64900E-01      5.64900E-02
      7.66000E-01      0.00000E+00      4.07400E-01      4.07400E-02
      5.00000E-01      0.00000E+00      2.70700E-01      2.70700E-02
      1.73700E-01      0.00000E+00      2.05900E-01      2.05900E-02
     -1.73700E-01      0.00000E+00      1.93600E-01      1.93600E-02
     -5.00000E-01      0.00000E+00      2.07600E-01      2.07600E-02
     -7.66000E-01      0.00000E+00      2.45400E-01      2.45400E-02
     -9.39700E-01      0.00000E+00      2.95800E-01      2.95800E-02
