# entry-subent-pointer  : 22813-015-0 
# EXFOR reaction        : (48-CD-111(N,G)48-CD-112,,SIG,,MXW,DERIV) 
# incident energy       : 8.0000e-03 MeV - 1.0000e-01 MeV 
# target                : Cd-111 
# product               : Cd-112 
# level energy          : - 
# MF-MT number          : 3 - 102 
# first author          : Wisshak 
# institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
# reference             : (J,PR/C,66,(2),025801,2002) 
# year                  : 2002 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22813.x4 
# nds                   : https://nds.iaea.org/EXFOR/22813
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        8.0000E-03        0.0000E+00        1.3350E+00        2.4000E-02
        1.0000E-02        0.0000E+00        1.2220E+00        2.2000E-02
        1.5000E-02        0.0000E+00        1.0340E+00        1.8000E-02
        2.0000E-02        0.0000E+00        9.1100E-01        1.5000E-02
        2.5000E-02        0.0000E+00        8.2300E-01        1.3000E-02
        3.0000E-02        0.0000E+00        7.5400E-01        1.2000E-02
        4.0000E-02        0.0000E+00        6.5600E-01        1.0000E-02
        5.0000E-02        0.0000E+00        5.8600E-01        1.0000E-02
        5.2000E-02        0.0000E+00        5.7400E-01        9.3000E-03
        6.0000E-02        0.0000E+00        5.3300E-01        9.0000E-03
        7.0000E-02        0.0000E+00        4.9100E-01        8.1000E-03
        8.0000E-02        0.0000E+00        4.5600E-01        8.0000E-03
        9.0000E-02        0.0000E+00        4.2600E-01        7.2000E-03
        1.0000E-01        0.0000E+00        4.0000E-01        7.0000E-03
