# entry-subent-pointer  : 20416-089-0 
# EXFOR reaction        : ['71-LU-175', ['N,2N'], '71-LU-174,,SIG'] 
# incident energy       : 8.4400e+00 MeV - 1.4760e+01 MeV 
# target                : Lu-175 
# product               : Lu-174 
# level energy          : - 
# MF-MT number          : 3 - 16 
# first author          : J.Frehaut 
# institute             : (2FR BRC): CEA/DAM Ile-de-France, Bruyeres-le-Chatel, Arpajon 
# reference             : ((S,INDC(USA)-84,(1),399,1980)=(S,BNL-NCS-51245,(1),399,1980)) 
# year                  : 1980 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20416.x4 
# nds                   : https://nds.iaea.org/EXFOR/20416
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      8.44000E+00      1.35000E-01      2.03000E-01      3.30000E-02
      8.94000E+00      1.25000E-01      6.59000E-01      5.00000E-02
      9.44000E+00      1.15000E-01      1.16200E+00      1.12000E-01
      9.93000E+00      1.10000E-01      1.40400E+00      8.60000E-02
      1.04200E+01      1.00000E-01      1.56000E+00      9.50000E-02
      1.09100E+01      9.50000E-02      1.72000E+00      1.24000E-01
      1.14000E+01      9.00000E-02      1.69600E+00      1.07000E-01
      1.18800E+01      8.50000E-02      1.81300E+00      1.10000E-01
      1.23600E+01      8.50000E-02      1.91900E+00      1.21000E-01
      1.28500E+01      8.00000E-02      1.99600E+00      1.25000E-01
      1.33300E+01      7.50000E-02      2.03600E+00      1.26000E-01
      1.38000E+01      7.50000E-02      2.07600E+00      1.23000E-01
      1.42800E+01      7.00000E-02      2.11300E+00      1.55000E-01
      1.47600E+01      6.50000E-02      2.09400E+00      1.57000E-01
