# entry-subent-pointer  : C1046--00-4-0 
# EXFOR reaction        : ['82-PB-208', ['8-O-18,F'], 'MASS,SEC,FY'] 
# incident energy       : 1.17e+02 MeV 
# target                : Pb-208 
# product               : 35.097 <= mass <= 149.768 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : A.Ya.Rusanov 
# institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
# reference             : (J,PAN,71,(6),956,2008) 
# year                  : 2008 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C10/C1046.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1046
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan           35.097              nan      1.16000E-03              NAN
              nan           37.181              nan      1.16000E-03              NAN
              nan           39.614              nan      1.39000E-03              NAN
              nan           42.394              nan      2.08000E-03              NAN
              nan           44.826              nan      2.78000E-03              NAN
              nan           47.259              nan      4.17000E-03              NAN
              nan           50.039              nan      5.33000E-03              NAN
              nan           52.471              nan      7.41000E-03              NAN
              nan           55.251              nan      9.27000E-03              NAN
              nan           57.683              nan      1.15800E-02              NAN
              nan           60.116              nan      1.45900E-02              NAN
              nan           62.896              nan      1.73700E-02              NAN
              nan           65.328              nan      2.03900E-02              NAN
              nan           68.108              nan      2.36300E-02              NAN
              nan           70.888              nan      2.73400E-02              NAN
              nan           72.973              nan      3.08100E-02              NAN
              nan           75.753              nan      3.45200E-02              NAN
              nan           78.533              nan      3.77600E-02              NAN
              nan           80.965              nan      4.10000E-02              NAN
              nan           83.398              nan      4.37800E-02              NAN
              nan            85.83              nan      4.63300E-02              NAN
              nan           88.263              nan      4.81800E-02              NAN
              nan           91.042              nan      4.88800E-02              NAN
              nan           93.475              nan      4.91100E-02              NAN
              nan           95.907              nan      4.88800E-02              NAN
              nan           98.687              nan      4.79500E-02              NAN
              nan           101.12              nan      4.63300E-02              NAN
              nan            103.9              nan      4.37800E-02              NAN
              nan          106.332              nan      4.10000E-02              NAN
              nan          108.764              nan      3.79900E-02              NAN
              nan          111.544              nan      3.45200E-02              NAN
              nan          113.977              nan      3.08100E-02              NAN
              nan          116.409              nan      2.73400E-02              NAN
              nan          119.189              nan      2.38600E-02              NAN
              nan          121.622              nan      2.03900E-02              NAN
              nan          124.749              nan      1.73700E-02              NAN
              nan          126.834              nan      1.45900E-02              NAN
              nan          129.614              nan      1.15800E-02              NAN
              nan          131.699              nan      9.03000E-03              NAN
              nan          134.479              nan      7.18000E-03              NAN
              nan          136.911              nan      5.33000E-03              NAN
              nan          140.386              nan      3.94000E-03              NAN
              nan          142.471              nan      2.78000E-03              NAN
              nan          144.903              nan      2.08000E-03              NAN
              nan          147.683              nan      1.62000E-03              NAN
              nan          149.768              nan      1.16000E-03              NAN
