# entry-subent-pointer  : 10593-003-0 
# EXFOR reaction        : ['28-NI-0', ['N,EL'], '28-NI-0,,DA'] 
# incident energy       : 3.00e+00 MeV 
# target                : Ni-0 
# product               : Ni-0 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : P.Guenther 
# institute             : (1USAANL): Argonne National Laboratory, Argonne, IL 
# reference             : (J,NSE,59,106,1976) 
# year                  : 1976 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/105/10593.x4 
# nds                   : https://nds.iaea.org/EXFOR/10593
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.03000E+01      0.00000E+00      9.56000E-01      1.43400E-01
      2.33000E+01      0.00000E+00      8.80000E-01      1.32000E-01
      2.62000E+01      0.00000E+00      8.03000E-01      1.20450E-01
      2.83000E+01      0.00000E+00      8.04000E-01      9.64800E-02
      3.02000E+01      0.00000E+00      7.33000E-01      7.33000E-02
      3.33000E+01      0.00000E+00      6.36000E-01      6.36000E-02
      3.61000E+01      0.00000E+00      5.45000E-01      4.36000E-02
      3.83000E+01      0.00000E+00      5.24000E-01      4.71600E-02
      4.56000E+01      0.00000E+00      3.69000E-01      2.95200E-02
      4.84000E+01      0.00000E+00      2.77000E-01      2.21600E-02
      5.16000E+01      0.00000E+00      2.40000E-01      1.68000E-02
      5.35000E+01      0.00000E+00      1.92000E-01      1.53600E-02
      6.10000E+01      0.00000E+00      1.26000E-01      8.82000E-03
      6.31000E+01      0.00000E+00      9.40000E-02      7.52000E-03
      6.70000E+01      0.00000E+00      8.10000E-02      5.67000E-03
      6.84000E+01      0.00000E+00      6.30000E-02      5.04000E-03
      7.65000E+01      0.00000E+00      5.50000E-02      4.40000E-03
      7.84000E+01      0.00000E+00      5.30000E-02      4.24000E-03
      8.25000E+01      0.00000E+00      5.50000E-02      4.40000E-03
      8.35000E+01      0.00000E+00      5.60000E-02      4.48000E-03
      9.20000E+01      0.00000E+00      7.70000E-02      6.16000E-03
      9.34000E+01      0.00000E+00      7.50000E-02      6.75000E-03
      9.80000E+01      0.00000E+00      7.60000E-02      6.84000E-03
      9.86000E+01      0.00000E+00      8.70000E-02      6.96000E-03
      1.07500E+02      0.00000E+00      8.60000E-02      8.60000E-03
      1.08600E+02      0.00000E+00      7.50000E-02      6.00000E-03
      1.13500E+02      0.00000E+00      8.00000E-02      7.20000E-03
      1.18500E+02      0.00000E+00      8.70000E-02      6.96000E-03
      1.22900E+02      0.00000E+00      8.70000E-02      6.96000E-03
      1.23500E+02      0.00000E+00      8.00000E-02      8.00000E-03
      1.28900E+02      0.00000E+00      8.00000E-02      7.20000E-03
      1.33500E+02      0.00000E+00      7.20000E-02      7.20000E-03
      1.38400E+02      0.00000E+00      7.30000E-02      5.84000E-03
      1.38500E+02      0.00000E+00      7.20000E-02      8.64000E-03
      1.44400E+02      0.00000E+00      6.80000E-02      6.12000E-03
      1.48300E+02      0.00000E+00      6.40000E-02      5.76000E-03
      1.48400E+02      0.00000E+00      7.10000E-02      1.06500E-02
      1.54300E+02      0.00000E+00      6.40000E-02      1.02400E-02
      1.58300E+02      0.00000E+00      9.00000E-02      1.80000E-02
