# entry-subent-pointer  : 22660--00-6-0 
# EXFOR reaction        : ['92-U-233', ['N,F'], 'MASS,PR,NU,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-233 
# product               : 75.0 <= mass <= 159.0 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : K.Nishio 
# institute             : (2JPNKTO): Kyoto University , Kyoto 
# reference             : ((S,JAERI-C-98-003,247,1998)=(S,INDC(JPN)-180,247,1998)) 
# year                  : 1998 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/226/22660.x4 
# nds                   : https://nds.iaea.org/EXFOR/22660
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             75.0              nan      4.17700E+00              NAN
              nan             76.0              nan      1.89900E+00              NAN
              nan             77.0              nan      3.67200E+00              NAN
              nan             78.0              nan      3.21900E+00              NAN
              nan             79.0              nan      2.84400E+00              NAN
              nan             80.0              nan      3.36600E+00              NAN
              nan             81.0              nan      2.65600E+00              NAN
              nan             82.0              nan      2.34700E+00              NAN
              nan             83.0              nan      2.50400E+00              NAN
              nan             84.0              nan      2.65600E+00              NAN
              nan             85.0              nan      2.60200E+00              NAN
              nan             86.0              nan      2.46100E+00              NAN
              nan             87.0              nan      2.47000E+00              NAN
              nan             88.0              nan      2.54500E+00              NAN
              nan             89.0              nan      2.54700E+00              NAN
              nan             90.0              nan      2.46200E+00              NAN
              nan             91.0              nan      2.56700E+00              NAN
              nan             92.0              nan      2.61500E+00              NAN
              nan             93.0              nan      2.52900E+00              NAN
              nan             94.0              nan      2.57700E+00              NAN
              nan             95.0              nan      2.58900E+00              NAN
              nan             96.0              nan      2.60800E+00              NAN
              nan             97.0              nan      2.50200E+00              NAN
              nan             98.0              nan      2.53700E+00              NAN
              nan             99.0              nan      2.47200E+00              NAN
              nan            100.0              nan      2.38600E+00              NAN
              nan            101.0              nan      2.45700E+00              NAN
              nan            102.0              nan      2.33400E+00              NAN
              nan            103.0              nan      2.35400E+00              NAN
              nan            104.0              nan      2.33200E+00              NAN
              nan            105.0              nan      2.34800E+00              NAN
              nan            106.0              nan      2.38900E+00              NAN
              nan            107.0              nan      2.52400E+00              NAN
              nan            108.0              nan      2.90200E+00              NAN
              nan            109.0              nan      2.63700E+00              NAN
              nan            110.0              nan      3.24800E+00              NAN
              nan            111.0              nan      3.03900E+00              NAN
              nan            112.0              nan      3.63700E+00              NAN
              nan            113.0              nan      3.94600E+00              NAN
              nan            114.0              nan      5.16800E+00              NAN
              nan            115.0              nan      4.02500E+00              NAN
              nan            116.0              nan      3.83700E+00              NAN
              nan            117.0              nan      3.91800E+00              NAN
              nan            118.0              nan      3.83700E+00              NAN
              nan            119.0              nan      4.02500E+00              NAN
              nan            120.0              nan      5.16800E+00              NAN
              nan            121.0              nan      3.94600E+00              NAN
              nan            122.0              nan      3.63700E+00              NAN
              nan            123.0              nan      3.03900E+00              NAN
              nan            124.0              nan      3.24800E+00              NAN
              nan            125.0              nan      2.63700E+00              NAN
              nan            126.0              nan      2.90200E+00              NAN
              nan            127.0              nan      2.52400E+00              NAN
              nan            128.0              nan      2.38900E+00              NAN
              nan            129.0              nan      2.34800E+00              NAN
              nan            130.0              nan      2.33200E+00              NAN
              nan            131.0              nan      2.35400E+00              NAN
              nan            132.0              nan      2.33400E+00              NAN
              nan            133.0              nan      2.45700E+00              NAN
              nan            134.0              nan      2.38600E+00              NAN
              nan            135.0              nan      2.47200E+00              NAN
              nan            136.0              nan      2.53700E+00              NAN
              nan            137.0              nan      2.50200E+00              NAN
              nan            138.0              nan      2.60800E+00              NAN
              nan            139.0              nan      2.58900E+00              NAN
              nan            140.0              nan      2.57700E+00              NAN
              nan            141.0              nan      2.52900E+00              NAN
              nan            142.0              nan      2.61500E+00              NAN
              nan            143.0              nan      2.56700E+00              NAN
              nan            144.0              nan      2.46200E+00              NAN
              nan            145.0              nan      2.54700E+00              NAN
              nan            146.0              nan      2.54500E+00              NAN
              nan            147.0              nan      2.47000E+00              NAN
              nan            148.0              nan      2.46100E+00              NAN
              nan            149.0              nan      2.60200E+00              NAN
              nan            150.0              nan      2.65600E+00              NAN
              nan            151.0              nan      2.50400E+00              NAN
              nan            152.0              nan      2.34700E+00              NAN
              nan            153.0              nan      2.65600E+00              NAN
              nan            154.0              nan      3.36600E+00              NAN
              nan            155.0              nan      2.84400E+00              NAN
              nan            156.0              nan      3.21900E+00              NAN
              nan            157.0              nan      3.67200E+00              NAN
              nan            158.0              nan      1.89900E+00              NAN
              nan            159.0              nan      4.17700E+00              NAN
