# entry-subent-pointer  : A1080-003-0 
# EXFOR reaction        : ['2-HE-4', ['P,EL'], '2-HE-4,,DA,,,EXP'] 
# incident energy       : 2.25e+00 MeV 
# target                : He-4 
# product               : He-4 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : L.Kraus 
# institute             : (2FR STR): IPHC, Strasbourg 
# reference             : (J,NP/A,224,(1),45,197405) 
# year                  : 1974 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A10/A1080.x4 
# nds                   : https://nds.iaea.org/EXFOR/A1080
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.01500E+01      1.00000E+00      4.03500E-01      1.20000E-03
      5.25300E+01      1.00000E+00      3.58400E-01      1.00000E-03
      5.63400E+01      1.00000E+00      2.90100E-01      9.00000E-04
      6.01500E+01      1.00000E+00      2.73300E-01      9.00000E-04
      6.39600E+01      1.00000E+00      2.57400E-01      7.50000E-04
      7.44400E+01      1.00000E+00      2.02400E-01      6.00000E-04
      8.01500E+01      1.00000E+00      1.74200E-01      5.50000E-04
      8.49100E+01      1.00000E+00      1.54400E-01      5.00000E-04
      9.15800E+01      1.00000E+00      1.45600E-01      5.00000E-04
      9.63400E+01      1.00000E+00      1.45700E-01      5.00000E-04
      1.01100E+02      1.00000E+00      1.45800E-01      5.00000E-04
      1.17300E+02      1.00000E+00      1.80900E-01      6.00000E-04
      1.22100E+02      1.00000E+00      1.98300E-01      6.00000E-04
      1.41100E+02      1.00000E+00      3.13600E-01      9.00000E-04
      1.47800E+02      1.00000E+00      3.54400E-01      1.00000E-03
      1.51600E+02      1.00000E+00      3.76900E-01      1.10000E-03
      1.59200E+02      1.00000E+00      4.26100E-01      1.20000E-03
      1.70600E+02      1.00000E+00      4.53700E-01      1.20000E-03
