# entry-subent-pointer  : O2469-002-0 
# EXFOR reaction        : ['2-HE-4', ['P,EL'], '2-HE-4,,DA'] 
# incident energy       : 2.34e+01 MeV 
# target                : He-4 
# product               : He-4 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : P.Darriulat 
# institute             : (2FR SAC): CEA/Saclay 
# reference             : (J,NP/A,108,316,1968) 
# year                  : 1968 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O24/O2469.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2469
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.50000E+01      0.00000E+00      1.89800E-01      5.88380E-03
      3.94000E+01      0.00000E+00      1.40300E-01      4.62990E-03
      5.50000E+01      0.00000E+00      8.21000E-02      2.62720E-03
      6.40000E+01      0.00000E+00      5.67000E-02      1.75770E-03
      7.73000E+01      0.00000E+00      2.75000E-02      8.80000E-04
      9.03000E+01      0.00000E+00      1.29000E-02      4.25700E-04
      1.04100E+02      0.00000E+00      7.44000E-03      2.52960E-04
      1.16900E+02      0.00000E+00      8.43000E-03      2.78190E-04
      1.25500E+02      0.00000E+00      1.06100E-02      3.50130E-04
      1.41000E+02      0.00000E+00      1.44800E-02      4.63360E-04
      1.51000E+02      0.00000E+00      1.60000E-02      6.88000E-04
      1.61200E+02      0.00000E+00      1.72000E-02      6.02000E-04
