# entry-subent-pointer  : D4233-011-0 
# EXFOR reaction        : (72-HF-0(D,X)73-TA-176,,SIG) 
# incident energy       : 7.2000e+00 MeV - 2.0600e+01 MeV 
# target                : Hf-0 
# product               : Ta-176 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Takacs 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,268,3443,2010) 
# year                  : 2010 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D42/D4233.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4233
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.0600E+01        3.0000E-01        1.7880E-01        2.0300E-02
        1.9700E+01        3.0000E-01        1.6710E-01        1.9000E-02
        1.8800E+01        4.0000E-01        1.5870E-01        1.8100E-02
        1.7900E+01        4.0000E-01        1.4110E-01        1.6200E-02
        1.7000E+01        4.0000E-01        1.1230E-01        1.2900E-02
        1.6000E+01        5.0000E-01        8.8400E-02        1.0300E-02
        1.5000E+01        5.0000E-01        5.9300E-02        6.9000E-03
        1.3900E+01        5.0000E-01        3.7000E-02        4.6000E-03
        1.2800E+01        6.0000E-01        2.7100E-02        3.4000E-03
        1.1600E+01        7.0000E-01        2.0200E-02        2.5000E-03
        1.0200E+01        7.0000E-01        1.1600E-02        1.6000E-03
        8.8000E+00        8.0000E-01        3.7000E-03        6.0000E-04
        7.2000E+00        8.0000E-01        8.0000E-05        1.0000E-05
