# entry-subent-pointer  : O1060--01-3-0 
# EXFOR reaction        : ['42-MO-92', ['P,X'], '1-H-2,,DE'] 
# incident energy       : 3.03e+01 MeV 
# target                : Mo-92 
# product               : H-2 
# level energy          : 4.09e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : A.Duisebayev 
# institute             : (4KASKAZ): Institute Yadernoi Fiziki, Almaty 
# reference             : (J,PR/C,67,044608,2003) 
# year                  : 2003 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O10/O1060.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1060
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.09400E+00      0.00000E+00      2.48100E-09      2.09900E-10
      4.58300E+00      0.00000E+00      2.57800E-09      2.07800E-10
      5.07200E+00      0.00000E+00      2.79000E-09      2.16300E-10
      5.56200E+00      0.00000E+00      3.18700E-09      2.33600E-10
      6.05100E+00      0.00000E+00      2.79000E-09      2.09900E-10
      6.54000E+00      0.00000E+00      2.89300E-09      2.13500E-10
      7.02900E+00      0.00000E+00      3.69300E-09      2.49100E-10
      7.51800E+00      0.00000E+00      4.10900E-09      2.60700E-10
      8.00700E+00      0.00000E+00      3.98400E-09      2.55000E-10
      8.49600E+00      0.00000E+00      4.02000E-09      2.74500E-10
      8.98500E+00      0.00000E+00      3.21000E-09      2.81000E-10
      9.47400E+00      0.00000E+00      2.65400E-09      2.86000E-10
      9.96400E+00      0.00000E+00      2.60700E-09      2.08400E-10
      1.04530E+01      0.00000E+00      2.52000E-09      1.82900E-10
      1.09420E+01      0.00000E+00      2.03800E-09      1.57500E-10
      1.14310E+01      0.00000E+00      1.72000E-09      1.39600E-10
      1.19200E+01      0.00000E+00      2.04000E-09      1.61300E-10
      1.24090E+01      0.00000E+00      2.02000E-09      1.60400E-10
      1.28980E+01      0.00000E+00      2.23700E-09      1.66800E-10
      1.33870E+01      0.00000E+00      2.46500E-09      1.82400E-10
      1.38760E+01      0.00000E+00      2.19900E-09      1.73800E-10
      1.43650E+01      0.00000E+00      2.02400E-09      1.64500E-10
      1.48550E+01      0.00000E+00      2.20300E-09      1.79500E-10
      1.53440E+01      0.00000E+00      2.28200E-09      1.91500E-10
      1.58330E+01      0.00000E+00      2.86000E-09      2.22100E-10
      1.63220E+01      0.00000E+00      3.21500E-09      2.49200E-10
