# entry-subent-pointer  : S0212-002-0 
# EXFOR reaction        : (22-TI-0(D,X)23-V-48,,SIG) 
# incident energy       : 4.4700e+00 MeV - 2.1740e+01 MeV 
# target                : Ti-0 
# product               : V-48 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Zhao Wenrong 
# institute             : (3CPRAEP): China Institute of Atomic Energy, Beijing 
# reference             : (R,INDC(CPR)-44,17,1998) 
# year                  : 1998 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/S02/S0212.x4 
# nds                   : https://nds.iaea.org/EXFOR/S0212
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.1740E+01        9.0000E-02        3.1420E-01        1.1500E-02
        2.0600E+01        1.1000E-01        3.3690E-01        1.2300E-02
        1.9380E+01        1.3000E-01        3.5280E-01        1.2900E-02
        1.8130E+01        1.0000E-01        3.6460E-01        1.3400E-02
        1.6850E+01        1.0000E-01        3.5470E-01        1.3000E-02
        1.6700E+01        1.0000E-01        3.6120E-01        1.3200E-02
        1.5340E+01        1.0000E-01        3.4060E-01        1.2500E-02
        1.3860E+01        1.3000E-01        3.1140E-01        1.2100E-02
        1.2230E+01        1.3000E-01        2.5950E-01        9.5000E-03
        1.2190E+01        1.2000E-01        2.6380E-01        9.7000E-03
        1.0460E+01        1.3000E-01        1.7070E-01        6.2000E-03
        1.0350E+01        2.0000E-01        1.6380E-01        6.0000E-03
        8.1100E+00        2.7000E-01        3.4700E-02        1.3000E-03
        6.4800E+00        3.1000E-01        2.5500E-02        9.0000E-04
        4.4700E+00        4.1000E-01        2.0300E-02        8.0000E-04
