# entry-subent-pointer  : D6140-004-0 
# EXFOR reaction        : ['41-NB-93', ['6-C-12,X'], '2-HE-4,,DE'] 
# incident energy       : 4.25e+01 MeV 
# target                : Nb-93 
# product               : He-4 
# level energy          : 8.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : E.T.Mirgule 
# institute             : (3INDTRM): Bhabha Atomic Research Centre, Trombay, Mumbai 
# reference             : (J,PR/C,82,064608,2010) 
# year                  : 2010 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D61/D6140.x4 
# nds                   : https://nds.iaea.org/EXFOR/D6140
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      8.00000E+00      0.00000E+00      5.28100E-10      1.43000E-11
      8.50000E+00      0.00000E+00      1.08440E-09      2.07000E-11
      9.00000E+00      0.00000E+00      1.67650E-09      2.61000E-11
      9.50000E+00      0.00000E+00      2.96820E-09      3.47000E-11
      1.00000E+01      0.00000E+00      4.52090E-09      4.25000E-11
      1.05000E+01      0.00000E+00      6.83740E-09      5.23000E-11
      1.10000E+01      0.00000E+00      8.77290E-09      5.89000E-11
      1.15000E+01      0.00000E+00      1.03820E-08      6.39000E-11
      1.20000E+01      0.00000E+00      1.10050E-08      6.57000E-11
      1.25000E+01      0.00000E+00      1.07810E-08      6.48000E-11
      1.30000E+01      0.00000E+00      9.53530E-09      6.07000E-11
      1.35000E+01      0.00000E+00      8.19930E-09      5.62000E-11
      1.40000E+01      0.00000E+00      6.72380E-09      5.07000E-11
      1.45000E+01      0.00000E+00      5.58690E-09      4.62000E-11
      1.50000E+01      0.00000E+00      4.50850E-09      4.14000E-11
      1.55000E+01      0.00000E+00      3.68140E-09      3.73000E-11
      1.60000E+01      0.00000E+00      2.86550E-09      3.28000E-11
      1.65000E+01      0.00000E+00      2.22300E-09      2.89000E-11
      1.70000E+01      0.00000E+00      1.69400E-09      2.52000E-11
      1.75000E+01      0.00000E+00      1.21770E-09      2.13000E-11
      1.80000E+01      0.00000E+00      8.77800E-10      1.81000E-11
      1.85000E+01      0.00000E+00      6.05600E-10      1.50000E-11
      1.90000E+01      0.00000E+00      4.44400E-10      1.28000E-11
      1.95000E+01      0.00000E+00      3.13300E-10      1.07000E-11
      2.00000E+01      0.00000E+00      2.15300E-10      8.90000E-12
      2.05000E+01      0.00000E+00      1.41000E-10      7.17000E-12
      2.10000E+01      0.00000E+00      9.86000E-11      5.98000E-12
      2.15000E+01      0.00000E+00      7.41000E-11      5.18000E-12
      2.20000E+01      0.00000E+00      4.41000E-11      4.02000E-12
      2.25000E+01      0.00000E+00      2.50000E-11      3.01000E-12
      2.30000E+01      0.00000E+00      1.40000E-11      2.14000E-12
      2.35000E+01      0.00000E+00      1.19000E-11      2.06000E-12
      2.40000E+01      0.00000E+00      9.48000E-12      1.88000E-12
      2.45000E+01      0.00000E+00      5.75000E-12      1.43000E-12
      2.50000E+01      0.00000E+00      3.18000E-12      9.99000E-13
