# entry-subent-pointer  : O0372-025-0 
# EXFOR reaction        : ['40-ZR-92', ['P,INL'], '40-ZR-92,PAR,DA,,,EXP'] 
# incident energy       : 1.4250e+01 MeV 
# target                : Zr-92 
# product               : Zr-92 
# level energy          : 2.8600e+00 MeV 
# MF-MT number          : 4 - 612 
# first author          : K.Matsuda 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,JPJ,22,1311,67) 
# year                  : 1967 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O03/O0372.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0372
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.19000E+01      1.00000E+00      2.70000E-04      7.02000E-05
      4.12000E+01      1.00000E+00      2.00000E-04      5.00000E-05
      5.05000E+01      1.00000E+00      1.17000E-04      1.75500E-05
      6.11000E+01      1.00000E+00      1.26000E-04      1.26000E-05
      7.10000E+01      1.00000E+00      1.22000E-04      1.34200E-05
      8.12000E+01      1.00000E+00      4.80000E-05      8.16000E-06
      9.10000E+01      1.00000E+00      5.70000E-05      1.02600E-05
      1.02400E+02      1.00000E+00      4.70000E-05      8.93000E-06
      1.11700E+02      1.00000E+00      3.90000E-05      8.97000E-06
      1.21400E+02      1.00000E+00      5.77000E-05      1.61560E-06
      1.31600E+02      1.00000E+00      2.20000E-05      8.80000E-06
      1.40700E+02      1.00000E+00      3.20000E-05      7.04000E-06
