# entry-subent-pointer  : M0683--00-4-0 
# EXFOR reaction        : ['95-AM-243', ['G,F'], 'ELEM/MASS,IND,FY,,BRA'] 
# incident energy       : 2.50e+01 MeV 
# target                : Am-243 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : Yu.P.Gangrsky 
# institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
# reference             : (J,YF,68,1475,2005) 
# year                  : 2005 
# facility              : (MICRT): Microtron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M06/M0683.x4 
# nds                   : https://nds.iaea.org/EXFOR/M0683
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             89.0              nan      1.90000E-02              NAN
             36.0             91.0              nan      2.30000E-02              NAN
             36.0             92.0              nan      9.50000E-03              NAN
             54.0            135.0              nan      1.50000E-02              NAN
             54.0            137.0              nan      3.50000E-02              NAN
             54.0            138.0              nan      2.70000E-02              NAN
             54.0            139.0              nan      1.20000E-02              NAN
             54.0            140.0              nan      3.40000E-03              NAN
             54.0            141.0              nan      2.10000E-03              NAN
             54.0            142.0              nan      1.20000E-03              NAN
