# entry-subent-pointer  : C1176--00-6-0 
# EXFOR reaction        : ['40-ZR-90', ['3-LI-6,INL'], '40-ZR-90,PAR,DA'] 
# incident energy       : 7.00e+01 MeV 
# target                : Zr-90 
# product               : Zr-90 
# level energy          : 2.19e+00 MeV 
# MF-MT number          : 4 - ['52'] 
# first author          : D.J.Horen 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,PR/C,47,629,1993) 
# year                  : 1993 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C11/C1176.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1176
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.90200E+00      0.00000E+00      3.06500E-02      4.60700E-03
      2.70700E+00      0.00000E+00      3.47100E-02      3.99400E-03
      3.25000E+00      0.00000E+00      1.36500E-02      1.80900E-03
      3.79000E+00      0.00000E+00      9.69300E-03      1.11500E-03
      4.06200E+00      0.00000E+00      5.12200E-03      5.89300E-04
      4.52800E+00      0.00000E+00      1.11500E-02      1.87700E-03
      4.66400E+00      0.00000E+00      8.82900E-03      1.32700E-03
      5.26700E+00      0.00000E+00      1.22400E-02      1.40800E-03
      5.40400E+00      0.00000E+00      8.42700E-03      1.11600E-03
      5.87300E+00      0.00000E+00      9.54300E-03      1.09800E-03
      6.48000E+00      0.00000E+00      7.10100E-03      9.41200E-04
      7.15000E+00      0.00000E+00      9.69300E-03      1.28400E-03
      7.48700E+00      0.00000E+00      8.42700E-03      9.69500E-04
      7.82300E+00      0.00000E+00      8.96800E-03      1.03100E-03
      8.09200E+00      0.00000E+00      8.04200E-03      7.86900E-04
      8.49300E+00      0.00000E+00      1.15000E-02      1.72800E-03
      8.69400E+00      0.00000E+00      1.38600E-02      1.83700E-03
      9.16600E+00      0.00000E+00      9.84500E-03      1.30400E-03
      9.36700E+00      0.00000E+00      1.06400E-02      1.22400E-03
      1.00400E+01      0.00000E+00      1.03100E-02      1.36700E-03
      1.07800E+01      0.00000E+00      6.99100E-03      9.26700E-04
      1.09800E+01      0.00000E+00      5.71100E-03      5.58800E-04
      1.14500E+01      0.00000E+00      6.17300E-03      8.18200E-04
      1.15200E+01      0.00000E+00      5.36600E-03      8.06600E-04
      1.21200E+01      0.00000E+00      5.20200E-03      6.89500E-04
      1.26600E+01      0.00000E+00      6.57000E-03      9.87400E-04
      1.29300E+01      0.00000E+00      6.07800E-03      5.94700E-04
      1.35300E+01      0.00000E+00      6.99100E-03      9.26700E-04
      1.44100E+01      0.00000E+00      6.27000E-03      1.17000E-03
      1.48100E+01      0.00000E+00      6.46800E-03      1.32700E-03
      1.53500E+01      0.00000E+00      6.07800E-03      6.99300E-04
      1.58200E+01      0.00000E+00      5.80100E-03      8.71900E-04
      1.62900E+01      0.00000E+00      4.73800E-03      5.45200E-04
      1.66300E+01      0.00000E+00      4.11900E-03      5.46000E-04
      1.71000E+01      0.00000E+00      3.01800E-03      4.53600E-04
      1.79100E+01      0.00000E+00      3.06500E-03      4.06200E-04
      1.81100E+01      0.00000E+00      2.31600E-03      2.66500E-04
      1.85100E+01      0.00000E+00      2.17600E-03      2.88500E-04
      1.89800E+01      0.00000E+00      2.04500E-03      2.71100E-04
      1.93200E+01      0.00000E+00      1.98200E-03      1.94000E-04
      1.94500E+01      0.00000E+00      2.28000E-03      3.42800E-04
      1.99900E+01      0.00000E+00      2.50400E-03      3.31800E-04
