# entry-subent-pointer  : C0827-005-0 
# EXFOR reaction        : ['7-N-15', ['P,EL'], '7-N-15,,DA'] 
# incident energy       : 3.06e+00 MeV 
# target                : N-15 
# product               : N-15 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : S.E.Darden 
# institute             : (1USANOT): University of Notre Dame, Notre Dame, IN 
# reference             : (J,NP/A,429,218,1984) 
# year                  : 1984 
# facility              : (ACCEL): Accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C08/C0827.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0827
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.93490E+01      5.00000E-01      7.28050E-01      0.00000E+00
      4.91150E+01      5.00000E-01      3.57830E-01      0.00000E+00
      5.89030E+01      5.00000E-01      2.03640E-01      0.00000E+00
      6.87120E+01      5.00000E-01      1.32550E-01      0.00000E+00
      7.89100E+01      5.00000E-01      1.08810E-01      0.00000E+00
      8.91120E+01      5.00000E-01      9.15320E-02      0.00000E+00
      9.89740E+01      5.00000E-01      8.38760E-02      0.00000E+00
      1.08840E+02      5.00000E-01      8.07080E-02      0.00000E+00
      1.19080E+02      5.00000E-01      8.56270E-02      0.00000E+00
      1.29320E+02      5.00000E-01      8.97430E-02      0.00000E+00
      1.39210E+02      5.00000E-01      1.01210E-01      0.00000E+00
      1.49100E+02      5.00000E-01      1.04800E-01      0.00000E+00
      1.58970E+02      5.00000E-01      1.07190E-01      0.00000E+00
      1.68500E+02      5.00000E-01      1.07000E-01      0.00000E+00
