# entry-subent-pointer  : O1199-002-0 
# EXFOR reaction        : ['7-N-15', ['P,EL'], '7-N-15,,DA'] 
# incident energy       : 1.8000e+01 MeV 
# target                : N-15 
# product               : N-15 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : E.Fabrici 
# institute             : (2ITYMIL): Universita degli Studi di Milano + INFN Milano 
# reference             : (J,PR/C,21,830,1980) 
# year                  : 1980 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O11/O1199.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1199
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.60000E+01      0.00000E+00      1.15000E+00      0.00000E+00
      2.13000E+01      0.00000E+00      7.40000E-01      0.00000E+00
      2.66000E+01      0.00000E+00      4.77000E-01      0.00000E+00
      3.20000E+01      0.00000E+00      3.04000E-01      0.00000E+00
      3.72000E+01      0.00000E+00      1.72000E-01      0.00000E+00
      4.25000E+01      0.00000E+00      8.50000E-02      0.00000E+00
      4.77000E+01      0.00000E+00      3.84000E-02      0.00000E+00
      5.09000E+01      0.00000E+00      2.48000E-02      0.00000E+00
      5.29000E+01      0.00000E+00      2.02000E-02      0.00000E+00
      5.71000E+01      0.00000E+00      1.93000E-02      0.00000E+00
      6.33000E+01      0.00000E+00      2.96000E-02      0.00000E+00
      6.95000E+01      0.00000E+00      3.81000E-02      0.00000E+00
      7.56000E+01      0.00000E+00      4.07000E-02      0.00000E+00
      8.16000E+01      0.00000E+00      3.74000E-02      0.00000E+00
      8.77000E+01      0.00000E+00      3.51000E-02      1.08810E-03
      9.38000E+01      0.00000E+00      2.56000E-02      7.93600E-04
      9.98000E+01      0.00000E+00      1.90000E-02      8.17000E-04
      1.05700E+02      0.00000E+00      1.05000E-02      4.83000E-04
      1.11600E+02      0.00000E+00      5.35000E-03      3.21000E-04
      1.19400E+02      0.00000E+00      3.42000E-03      2.83860E-04
      1.23300E+02      0.00000E+00      4.67000E-03      3.12890E-04
      1.29100E+02      0.00000E+00      6.65000E-03      3.65750E-04
      1.32900E+02      0.00000E+00      7.64000E-03      5.04240E-04
      1.44400E+02      0.00000E+00      9.53000E-03      5.43210E-04
      1.50000E+02      0.00000E+00      1.02000E-02      4.59000E-04
      1.55700E+02      0.00000E+00      1.16000E-02      4.64000E-04
      1.61300E+02      0.00000E+00      1.16000E-02      4.06000E-04
      1.66600E+02      0.00000E+00      1.27000E-02      3.93700E-04
