# entry-subent-pointer  : D5156-004-0 
# EXFOR reaction        : ['26-FE-56', ['D,INL'], '26-FE-56,PAR,DA'] 
# incident energy       : 1.3600e+01 MeV 
# target                : Fe-56 
# product               : Fe-56 
# level energy          : 8.5000e-01 MeV 
# MF-MT number          : 4 - 651 
# first author          : Yu.V.Gofman 
# institute             : (4UKRIFU): Institute Fiziki Ukrainskoi A.N., Kiev 
# reference             : (J,ZET,42,1013,1962) 
# year                  : 1962 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D51/D5156.x4 
# nds                   : https://nds.iaea.org/EXFOR/D5156
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.35279E+01      0.00000E+00      5.65140E-02      0.00000E+00
      1.47974E+01      0.00000E+00      2.37970E-02      2.54010E-03
      1.75415E+01      0.00000E+00      2.15990E-02      0.00000E+00
      2.01683E+01      0.00000E+00      1.66700E-02      0.00000E+00
      2.26838E+01      0.00000E+00      2.12480E-02      0.00000E+00
      2.52026E+01      0.00000E+00      2.97660E-02      0.00000E+00
      2.74751E+01      0.00000E+00      1.47600E-02      0.00000E+00
      2.99762E+01      0.00000E+00      1.26380E-02      0.00000E+00
      3.22701E+01      0.00000E+00      1.13450E-02      0.00000E+00
      3.47694E+01      0.00000E+00      9.26570E-03      0.00000E+00
      3.72725E+01      0.00000E+00      8.37350E-03      0.00000E+00
      4.01784E+01      0.00000E+00      5.01500E-03      0.00000E+00
      4.18527E+01      0.00000E+00      5.47410E-03      0.00000E+00
      4.49922E+01      0.00000E+00      6.47870E-03      7.38230E-04
      4.76980E+01      0.00000E+00      4.94640E-03      0.00000E+00
      4.97749E+01      0.00000E+00      3.55420E-03      0.00000E+00
      5.49875E+01      0.00000E+00      2.71330E-03      0.00000E+00
      5.99723E+01      0.00000E+00      1.23240E-03      0.00000E+00
      6.49764E+01      0.00000E+00      9.53600E-04      0.00000E+00
      7.51042E+01      0.00000E+00      1.30580E-03      1.14980E-04
      8.02203E+01      0.00000E+00      8.27210E-04      0.00000E+00
      8.54365E+01      0.00000E+00      6.98730E-04      0.00000E+00
      9.04177E+01      0.00000E+00      2.86830E-04      0.00000E+00
      9.56285E+01      0.00000E+00      2.08870E-04      0.00000E+00
      1.00647E+02      0.00000E+00      2.37380E-04      0.00000E+00
      1.04833E+02      0.00000E+00      2.98510E-04      0.00000E+00
      1.09434E+02      0.00000E+00      3.55660E-04      4.90320E-05
      1.16109E+02      0.00000E+00      2.69670E-04      0.00000E+00
      1.21947E+02      0.00000E+00      1.99040E-04      0.00000E+00
