# entry-subent-pointer  : O2263--01-3-0 
# EXFOR reaction        : ['82-PB-206', ['P,X'], '2-HE-4,,DE'] 
# incident energy       : 3.84e+01 MeV 
# target                : Pb-206 
# product               : He-4 
# level energy          : 1.28e+01 MeV 
# MF-MT number          : 5 - residual 
# first author          : E.Gadioli 
# institute             : (2ITYMIL): Universita degli Studi di Milano + INFN Milano 
# reference             : (R,INFN/BE-73/5,1973) 
# year                  : 1973 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O22/O2263.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2263
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.27800E+01      0.00000E+00      1.18000E-10      1.41600E-11
      1.32500E+01      0.00000E+00      1.31000E-10      1.57200E-11
      1.37500E+01      0.00000E+00      1.36000E-10      1.63200E-11
      1.41600E+01      0.00000E+00      1.35000E-10      1.62000E-11
      1.46600E+01      0.00000E+00      1.39000E-10      1.66800E-11
      1.50900E+01      0.00000E+00      1.78000E-10      2.13600E-11
      1.55400E+01      0.00000E+00      1.70000E-10      2.04000E-11
      1.59200E+01      0.00000E+00      1.95000E-10      2.34000E-11
      1.64300E+01      0.00000E+00      2.26000E-10      2.71200E-11
      1.69600E+01      0.00000E+00      2.60000E-10      3.12000E-11
      1.73500E+01      0.00000E+00      3.21000E-10      3.85200E-11
      1.79600E+01      0.00000E+00      3.71000E-10      4.45200E-11
      1.83600E+01      0.00000E+00      3.96000E-10      4.75200E-11
      1.88700E+01      0.00000E+00      4.41000E-10      5.29200E-11
      1.92600E+01      0.00000E+00      4.61000E-10      5.53200E-11
      1.98400E+01      0.00000E+00      5.06000E-10      6.07200E-11
      2.01800E+01      0.00000E+00      5.56000E-10      6.67200E-11
      2.05400E+01      0.00000E+00      5.70000E-10      6.84000E-11
      2.10900E+01      0.00000E+00      5.85000E-10      7.02000E-11
      2.15200E+01      0.00000E+00      6.01000E-10      7.21200E-11
      2.19500E+01      0.00000E+00      6.51000E-10      7.81200E-11
      2.25200E+01      0.00000E+00      6.54000E-10      7.84800E-11
      2.30100E+01      0.00000E+00      6.98000E-10      8.37600E-11
      2.34200E+01      0.00000E+00      7.16000E-10      8.59200E-11
      2.38000E+01      0.00000E+00      7.36000E-10      8.83200E-11
      2.41600E+01      0.00000E+00      7.61000E-10      9.13200E-11
      2.47000E+01      0.00000E+00      7.40000E-10      8.88000E-11
      2.53000E+01      0.00000E+00      7.56000E-10      9.07200E-11
      2.57000E+01      0.00000E+00      7.46000E-10      8.95200E-11
      2.61100E+01      0.00000E+00      7.75000E-10      9.30000E-11
      2.67000E+01      0.00000E+00      7.62000E-10      9.14400E-11
      2.69600E+01      0.00000E+00      7.44000E-10      8.92800E-11
      2.74700E+01      0.00000E+00      7.29000E-10      8.74800E-11
      2.78500E+01      0.00000E+00      7.19000E-10      8.62800E-11
      2.82500E+01      0.00000E+00      7.16000E-10      8.59200E-11
      2.87200E+01      0.00000E+00      6.95000E-10      8.34000E-11
      2.92400E+01      0.00000E+00      6.79000E-10      8.14800E-11
      2.96200E+01      0.00000E+00      6.68000E-10      8.01600E-11
      2.99400E+01      0.00000E+00      6.39000E-10      7.66800E-11
      3.03900E+01      0.00000E+00      6.18000E-10      7.41600E-11
      3.08500E+01      0.00000E+00      5.64000E-10      6.76800E-11
      3.12700E+01      0.00000E+00      5.22000E-10      6.26400E-11
      3.16600E+01      0.00000E+00      4.80000E-10      5.76000E-11
      3.20600E+01      0.00000E+00      4.50000E-10      5.40000E-11
      3.25100E+01      0.00000E+00      4.35000E-10      5.22000E-11
      3.28600E+01      0.00000E+00      4.20000E-10      5.04000E-11
      3.33300E+01      0.00000E+00      4.01000E-10      4.81200E-11
      3.37600E+01      0.00000E+00      3.93000E-10      4.71600E-11
      3.41000E+01      0.00000E+00      3.59000E-10      4.30800E-11
      3.46500E+01      0.00000E+00      3.65000E-10      4.38000E-11
      3.51000E+01      0.00000E+00      3.46000E-10      4.15200E-11
      3.54700E+01      0.00000E+00      3.09000E-10      3.70800E-11
      3.60100E+01      0.00000E+00      3.06000E-10      3.67200E-11
      3.64400E+01      0.00000E+00      3.09000E-10      3.70800E-11
      3.69100E+01      0.00000E+00      2.97000E-10      3.56400E-11
      3.72900E+01      0.00000E+00      2.89000E-10      3.46800E-11
      3.77400E+01      0.00000E+00      2.89000E-10      3.46800E-11
      3.80600E+01      0.00000E+00      2.53000E-10      3.03600E-11
      3.85800E+01      0.00000E+00      2.27000E-10      2.72400E-11
      3.90000E+01      0.00000E+00      2.16000E-10      2.59200E-11
      3.95000E+01      0.00000E+00      2.22000E-10      2.66400E-11
      3.98600E+01      0.00000E+00      2.20000E-10      2.64000E-11
      4.04300E+01      0.00000E+00      2.41000E-10      2.89200E-11
      4.08700E+01      0.00000E+00      1.95000E-10      2.34000E-11
      4.12300E+01      0.00000E+00      9.39000E-11      1.12680E-11
      4.16700E+01      0.00000E+00      4.98000E-11      5.97600E-12
      4.20200E+01      0.00000E+00      1.12000E-11      1.34400E-12
