# entry-subent-pointer  : D4176-004-0 
# EXFOR reaction        : (29-CU-0(D,X)29-CU-64,,SIG) 
# incident energy       : 2.9500e+00 MeV - 4.8950e+01 MeV 
# target                : Cu-0 
# product               : Cu-64 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Takacs 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,251,56,2006) 
# year                  : 2006 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D41/D4176.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4176
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.9500E+00        6.3000E-01        2.3800E-03        1.9700E-03
        3.7700E+00        5.7000E-01        3.7200E-02        5.9000E-03
        4.5000E+00        5.2000E-01        8.9900E-02        1.1400E-02
        5.1600E+00        4.7000E-01        1.4210E-01        1.8200E-02
        5.3200E+00        4.9000E-01        4.7700E-02        8.1000E-03
        5.7700E+00        4.3000E-01        1.8290E-01        2.1800E-02
        6.3400E+00        3.9000E-01        2.1560E-01        2.6100E-02
        6.8700E+00        3.5000E-01        2.2360E-01        2.6200E-02
        7.3800E+00        3.2000E-01        2.2580E-01        2.6700E-02
        7.8700E+00        2.9000E-01        2.2240E-01        2.6400E-02
        8.3400E+00        2.7000E-01        2.1850E-01        2.6500E-02
        8.7900E+00        2.4000E-01        2.1240E-01        2.6100E-02
        9.2300E+00        2.2000E-01        1.9830E-01        2.4300E-02
        9.6500E+00        2.0000E-01        1.8640E-01        2.3200E-02
        1.0430E+01        6.0000E-01        1.7400E-01        2.0800E-02
        1.1180E+01        5.5000E-01        1.6630E-01        1.9600E-02
        1.1900E+01        4.9000E-01        1.5120E-01        1.7900E-02
        1.2250E+01        4.7000E-01        1.4840E-01        1.7600E-02
        1.3250E+01        4.1000E-01        1.4340E-01        1.7000E-02
        1.3890E+01        3.7000E-01        1.3330E-01        1.5800E-02
        1.4210E+01        3.5000E-01        1.2650E-01        1.5100E-02
        1.4510E+01        3.4000E-01        1.2390E-01        1.4800E-02
        1.4550E+01        4.6000E-01        1.3800E-01        1.7100E-02
        1.4820E+01        3.2000E-01        1.2230E-01        1.4300E-02
        1.5120E+01        3.0000E-01        1.1720E-01        1.4100E-02
        1.5700E+01        2.8000E-01        1.1030E-01        1.3300E-02
        1.5990E+01        2.6000E-01        1.0760E-01        1.3000E-02
        1.6070E+01        5.5000E-01        1.1850E-01        1.3900E-02
        1.6270E+01        2.5000E-01        1.0700E-01        1.2900E-02
        1.6350E+01        5.2000E-01        1.1010E-01        1.3200E-02
        1.6630E+01        4.9000E-01        1.0740E-01        1.2900E-02
        1.6910E+01        4.7000E-01        1.0630E-01        1.2500E-02
        1.7180E+01        4.5000E-01        1.0430E-01        1.2200E-02
        1.7450E+01        4.3000E-01        1.0300E-01        1.2100E-02
        1.7710E+01        4.1000E-01        9.9500E-02        1.1600E-02
        1.7980E+01        3.9000E-01        1.0240E-01        1.2100E-02
        1.8240E+01        3.7000E-01        1.0210E-01        1.1900E-02
        1.8500E+01        3.5000E-01        9.8600E-02        1.1400E-02
        1.8750E+01        3.4000E-01        9.7400E-02        1.1400E-02
        1.9010E+01        3.2000E-01        9.7400E-02        1.1400E-02
        1.9260E+01        3.0000E-01        9.6900E-02        1.1400E-02
        1.9510E+01        2.9000E-01        9.5500E-02        1.1200E-02
        1.9750E+01        2.8000E-01        9.5300E-02        1.1200E-02
        1.9990E+01        2.6000E-01        1.0040E-01        1.1900E-02
        2.0240E+01        2.5000E-01        9.5800E-02        1.1200E-02
        2.0710E+01        4.3000E-01        9.9000E-02        1.3900E-02
        2.5510E+01        6.5000E-01        1.2390E-01        1.8300E-02
        2.5610E+01        4.0000E-01        1.3660E-01        1.9400E-02
        2.6780E+01        6.2000E-01        1.3730E-01        1.8600E-02
        3.0110E+01        5.9000E-01        1.5810E-01        2.1100E-02
        3.1530E+01        5.7000E-01        1.6470E-01        2.0500E-02
        3.2930E+01        5.4000E-01        1.7420E-01        2.4000E-02
        3.4260E+01        5.1000E-01        1.6710E-01        2.1700E-02
        3.5570E+01        4.9000E-01        1.6390E-01        2.1300E-02
        3.7070E+01        4.7000E-01        1.5830E-01        2.1100E-02
        3.9070E+01        4.4000E-01        1.4660E-01        1.9600E-02
        4.0520E+01        4.2000E-01        1.3440E-01        2.3900E-02
        4.2100E+01        4.0000E-01        1.4840E-01        2.0200E-02
        4.2990E+01        3.8000E-01        1.3640E-01        1.7700E-02
        4.4800E+01        3.6000E-01        1.4050E-01        1.8300E-02
        4.5840E+01        3.5000E-01        1.2470E-01        2.2400E-02
        4.6900E+01        3.3000E-01        1.1540E-01        1.6200E-02
        4.7920E+01        3.2000E-01        1.3460E-01        1.8700E-02
        4.8950E+01        3.0000E-01        1.3130E-01        1.8600E-02
