# entry-subent-pointer  : F0077--00-7-0 
# EXFOR reaction        : ['32-GE-74', ['A,INL'], '32-GE-74,PAR,DA'] 
# incident energy       : 2.50e+01 MeV 
# target                : Ge-74 
# product               : Ge-74 
# level energy          : 1.20e+00 MeV 
# MF-MT number          : 4 - ['52'] 
# first author          : F.Ballester 
# institute             : (2SPNVAL): Universidad de Valencia, Valencia 
# reference             : (J,NP/A,490,227,1988) 
# year                  : 1988 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F00/F0077.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0077
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.43150E+01      2.00000E-01      3.99780E-05      5.41610E-06
      4.68150E+01      2.00000E-01      2.74290E-05      3.15580E-06
      4.93430E+01      2.00000E-01      1.68770E-05      2.80130E-06
      5.20510E+01      2.00000E-01      1.20120E-05      2.35100E-06
      5.43620E+01      2.00000E-01      7.38820E-06      2.05700E-06
      5.72190E+01      2.00000E-01      2.99570E-06      1.71970E-06
      5.97390E+01      2.00000E-01      9.79810E-06      1.77330E-06
      6.24080E+01      2.00000E-01      8.06360E-06      1.57560E-06
      6.51400E+01      2.00000E-01      5.24130E-06      1.72690E-06
      6.77070E+01      2.00000E-01      2.78910E-06      1.28500E-06
      7.01100E+01      2.00000E-01      2.75110E-06      9.05700E-07
      7.25770E+01      2.00000E-01      4.85250E-06      6.55820E-07
      7.51590E+01      2.00000E-01      5.53650E-06      5.71260E-07
      7.77310E+01      2.00000E-01      2.89320E-06      1.08840E-06
      8.01630E+01      2.00000E-01      2.55930E-06      1.12810E-06
      8.28800E+01      2.00000E-01      1.75660E-06      9.80770E-07
      8.49100E+01      2.00000E-01      1.36740E-06      8.15620E-07
      8.76860E+01      2.00000E-01      1.70910E-06      4.75830E-07
      9.04860E+01      2.00000E-01      1.95080E-06      2.94000E-07
      9.28940E+01      2.00000E-01      1.88960E-06      3.13640E-07
      9.53740E+01      2.00000E-01      1.39400E-06      3.13240E-07
      9.76810E+01      2.00000E-01      1.97680E-06      5.50370E-07
      1.00190E+02      2.00000E-01      1.28440E-06      3.74630E-07
      1.02520E+02      2.00000E-01      7.34660E-07      3.38310E-07
      1.05320E+02      2.00000E-01      3.77160E-07      2.07590E-07
      1.07700E+02      2.00000E-01      4.00030E-07      1.76330E-07
      1.10030E+02      2.00000E-01      5.27540E-07      1.18370E-07
      1.12630E+02      2.00000E-01      1.26730E-06      2.29370E-07
      1.15110E+02      2.00000E-01      9.52110E-07      1.86340E-07
      1.17430E+02      2.00000E-01      5.54570E-07      2.26960E-07
      1.19760E+02      2.00000E-01      7.18170E-07      1.71170E-07
      1.22250E+02      2.00000E-01      5.20310E-07      1.77570E-07
      1.24760E+02      2.00000E-01      3.38070E-07      8.20970E-08
      1.26790E+02      2.00000E-01      2.58420E-07      1.19000E-07
      1.31820E+02      2.00000E-01      4.90680E-08      2.81680E-08
      1.34140E+02      2.00000E-01      1.46500E-07      8.74100E-08
      1.36860E+02      2.00000E-01      2.31840E-07      6.15510E-08
      1.39120E+02      2.00000E-01      1.67900E-07      6.87120E-08
      1.41390E+02      2.00000E-01      1.21590E-07      5.83310E-08
      1.43990E+02      2.00000E-01      5.80280E-08      2.94490E-08
      1.46290E+02      2.00000E-01      3.70100E-08      2.12520E-08
      1.48630E+02      2.00000E-01      2.04140E-08      1.08930E-08
      1.51020E+02      2.00000E-01      2.12630E-08      1.05950E-08
      1.53400E+02      2.00000E-01      5.10600E-08      2.72360E-08
      1.55890E+02      2.00000E-01      8.37540E-08      3.05720E-08
      1.58070E+02      2.00000E-01      1.90390E-07      5.55320E-08
      1.60520E+02      2.00000E-01      3.48230E-07      6.31390E-08
      1.63100E+02      2.00000E-01      4.12000E-07      5.56830E-08
      1.65050E+02      2.00000E-01      4.21070E-07      6.34590E-08
      1.67420E+02      2.00000E-01      2.08290E-07      6.06950E-08
      1.69940E+02      2.00000E-01      1.30510E-07      3.64500E-08
      1.72130E+02      2.00000E-01      2.51030E-08      1.45990E-08
