# entry-subent-pointer  : L0185-004-0 
# EXFOR reaction        : ['92-U-238', ['G,F'], ',PR,NU'] 
# incident energy       : 6.0000e+00 MeV - 1.6783e+01 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : J.T.Caldwell 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,NSE,73,(2),153,1980) 
# year                  : 1980 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0185.x4 
# nds                   : https://nds.iaea.org/EXFOR/L0185
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      6.00000E+00      0.00000E+00      2.52800E+00      1.32000E-01
      6.26200E+00      0.00000E+00      2.69800E+00      1.13000E-01
      6.85900E+00      0.00000E+00      2.81100E+00      1.13000E-01
      7.00200E+00      0.00000E+00      2.81100E+00      9.40000E-02
      7.36000E+00      0.00000E+00      2.79200E+00      1.13000E-01
      7.71800E+00      0.00000E+00      2.86800E+00      9.40000E-02
      7.81300E+00      0.00000E+00      2.81100E+00      1.13000E-01
      8.43300E+00      0.00000E+00      2.88700E+00      9.40000E-02
      8.57700E+00      0.00000E+00      2.90600E+00      1.51000E-01
      8.93400E+00      0.00000E+00      3.01900E+00      9.40000E-02
      9.41200E+00      0.00000E+00      2.96200E+00      9.40000E-02
      9.91300E+00      0.00000E+00      3.05700E+00      9.40000E-02
      1.03900E+01      0.00000E+00      3.07500E+00      9.40000E-02
      1.05090E+01      0.00000E+00      3.07500E+00      7.50000E-02
      1.07710E+01      0.00000E+00      2.98100E+00      9.40000E-02
      1.08910E+01      0.00000E+00      3.18900E+00      5.70000E-02
      1.10340E+01      0.00000E+00      3.28300E+00      7.50000E-02
      1.12720E+01      0.00000E+00      3.15100E+00      9.40000E-02
      1.15110E+01      0.00000E+00      3.26400E+00      1.32000E-01
      1.18690E+01      0.00000E+00      3.47200E+00      7.50000E-02
      1.21310E+01      0.00000E+00      3.47200E+00      1.13000E-01
      1.23700E+01      0.00000E+00      3.20800E+00      1.13000E-01
      1.27280E+01      0.00000E+00      3.56600E+00      9.40000E-02
      1.29900E+01      0.00000E+00      3.45300E+00      9.40000E-02
      1.30850E+01      0.00000E+00      3.52800E+00      9.40000E-02
      1.32520E+01      0.00000E+00      3.45300E+00      9.40000E-02
      1.38250E+01      0.00000E+00      3.47200E+00      9.40000E-02
      1.43500E+01      0.00000E+00      3.67900E+00      9.40000E-02
      1.48270E+01      0.00000E+00      3.58500E+00      1.13000E-01
      1.53040E+01      0.00000E+00      3.81100E+00      9.40000E-02
      1.60440E+01      0.00000E+00      3.83000E+00      1.13000E-01
      1.67830E+01      0.00000E+00      3.90600E+00      1.13000E-01
