# entry-subent-pointer  : E2537-007-0 
# EXFOR reaction        : (74-W-0(D,X)75-RE-184-G,M-,SIG) 
# incident energy       : 7.9800e+00 MeV - 3.7770e+01 MeV 
# target                : W-0 
# product               : Re-184-G 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Khandaker 
# institute             : (3MALMAL): Malaysia 
# reference             : (J,NIM/B,403,51,2017) 
# year                  : 2017 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E25/E2537.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2537
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.7770E+01        3.7000E-01        1.1188E-01        9.6500E-03
        3.6980E+01        3.7000E-01        1.1723E-01        1.0110E-02
        3.6170E+01        3.7000E-01        1.2997E-01        1.1200E-02
        3.5360E+01        3.7000E-01        1.3703E-01        1.1810E-02
        3.4520E+01        3.8000E-01        1.4637E-01        1.2610E-02
        3.3680E+01        3.8000E-01        1.5913E-01        1.3710E-02
        3.2820E+01        3.8000E-01        1.7318E-01        1.4920E-02
        3.1940E+01        3.9000E-01        1.9422E-01        1.6730E-02
        3.1040E+01        3.9000E-01        2.1328E-01        1.8370E-02
        3.0120E+01        4.0000E-01        2.3337E-01        2.0100E-02
        2.9180E+01        4.0000E-01        2.4042E-01        2.0710E-02
        2.8220E+01        4.0000E-01        2.5569E-01        2.2020E-02
        2.7240E+01        4.1000E-01        2.5716E-01        2.2150E-02
        2.6230E+01        4.2000E-01        2.4705E-01        2.1280E-02
        2.5180E+01        4.2000E-01        2.2065E-01        1.9010E-02
        2.4110E+01        4.3000E-01        2.1388E-01        1.8420E-02
        2.3000E+01        4.4000E-01        1.7479E-01        1.5060E-02
        2.1850E+01        4.5000E-01        1.4494E-01        1.2490E-02
        2.0650E+01        4.5000E-01        9.7910E-02        8.4400E-03
        1.9810E+01        4.7000E-01        7.1020E-02        6.1300E-03
        1.8800E+01        4.8000E-01        6.6550E-02        5.7400E-03
        1.7720E+01        4.9000E-01        7.7270E-02        6.6700E-03
        1.6550E+01        5.1000E-01        1.0185E-01        8.7800E-03
        1.5280E+01        5.4000E-01        1.3750E-01        1.1850E-02
        1.3870E+01        5.7000E-01        1.6419E-01        1.4150E-02
        1.2270E+01        6.1000E-01        1.4616E-01        1.2590E-02
        1.0380E+01        6.7000E-01        7.4500E-02        6.4300E-03
        7.9800E+00        8.0000E-01        1.2880E-02        1.1200E-03
