# entry-subent-pointer  : O0851-002-0 
# EXFOR reaction        : ['13-AL-27', ['P,EL'], '13-AL-27,,DA'] 
# incident energy       : 1.05e+00 MeV 
# target                : Al-27 
# product               : Al-27 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : M.Chiari 
# institute             : (2ITYFIR): Universita degli Studi di Firenze + INFN Firenze 
# reference             : (J,NIM/B,174,259,2001) 
# year                  : 2001 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O08/O0851.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0851
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.00000E+02      0.00000E+00      5.86000E-01      1.46500E-02
      1.05000E+02      0.00000E+00      5.03000E-01      1.25750E-02
      1.10000E+02      0.00000E+00      4.46000E-01      1.11500E-02
      1.15000E+02      0.00000E+00      3.93000E-01      9.82500E-03
      1.20000E+02      0.00000E+00      3.51000E-01      8.77500E-03
      1.25000E+02      0.00000E+00      3.31000E-01      8.27500E-03
      1.30000E+02      0.00000E+00      2.96000E-01      7.40000E-03
      1.35000E+02      0.00000E+00      2.75000E-01      6.87500E-03
      1.40000E+02      0.00000E+00      2.53000E-01      6.32500E-03
      1.45000E+02      0.00000E+00      2.41000E-01      6.02500E-03
      1.50000E+02      0.00000E+00      2.30000E-01      5.75000E-03
      1.55000E+02      0.00000E+00      2.23000E-01      5.57500E-03
      1.60000E+02      0.00000E+00      2.11000E-01      5.27500E-03
      1.65000E+02      0.00000E+00      2.05000E-01      5.12500E-03
      1.70000E+02      0.00000E+00      2.05000E-01      5.12500E-03
