# entry-subent-pointer  : D0892-009-0 
# EXFOR reaction        : ['50-SN-112', ['HE3,X'], '1-H-3,,DE'] 
# incident energy       : 5.0500e+01 MeV 
# target                : Sn-112 
# product               : H-3 
# level energy          : 1.2500e+01 MeV 
# MF-MT number          : 5 - None 
# first author          : A.Duisebayev 
# institute             : (4KASKAS): Kazakhstan 
# reference             : (J,BAS,81,1170,2017) 
# year                  : 2017 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D08/D0892.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0892
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.25000E+01      0.00000E+00      8.40200E-10      0.00000E+00
      1.30000E+01      0.00000E+00      8.45240E-10      0.00000E+00
      1.35000E+01      0.00000E+00      8.68690E-10      0.00000E+00
      1.40000E+01      0.00000E+00      8.36680E-10      0.00000E+00
      1.45000E+01      0.00000E+00      8.63230E-10      0.00000E+00
      1.50000E+01      0.00000E+00      8.15740E-10      0.00000E+00
      1.55000E+01      0.00000E+00      7.53750E-10      0.00000E+00
      1.60000E+01      0.00000E+00      7.75630E-10      0.00000E+00
      1.65000E+01      0.00000E+00      7.60480E-10      0.00000E+00
      1.70000E+01      0.00000E+00      6.92690E-10      0.00000E+00
      1.75000E+01      0.00000E+00      6.77920E-10      0.00000E+00
      1.80000E+01      0.00000E+00      6.17210E-10      0.00000E+00
      1.85000E+01      0.00000E+00      6.04260E-10      0.00000E+00
      1.90000E+01      0.00000E+00      5.53180E-10      0.00000E+00
      1.95000E+01      0.00000E+00      5.36740E-10      0.00000E+00
      2.00000E+01      0.00000E+00      4.62590E-10      0.00000E+00
      2.05000E+01      0.00000E+00      4.52920E-10      0.00000E+00
      2.10000E+01      0.00000E+00      4.16770E-10      0.00000E+00
      2.15000E+01      0.00000E+00      3.70950E-10      0.00000E+00
      2.20000E+01      0.00000E+00      4.03020E-10      0.00000E+00
      2.25000E+01      0.00000E+00      3.81050E-10      0.00000E+00
      2.30000E+01      0.00000E+00      3.82210E-10      0.00000E+00
      2.35000E+01      0.00000E+00      3.71230E-10      0.00000E+00
      2.40000E+01      0.00000E+00      3.38000E-10      0.00000E+00
      2.45000E+01      0.00000E+00      3.08180E-10      0.00000E+00
      2.50000E+01      0.00000E+00      3.09140E-10      0.00000E+00
      2.55000E+01      0.00000E+00      3.05690E-10      0.00000E+00
      2.60000E+01      0.00000E+00      2.65320E-10      0.00000E+00
      2.65000E+01      0.00000E+00      2.95500E-10      0.00000E+00
      2.70000E+01      0.00000E+00      2.34930E-10      0.00000E+00
      2.75000E+01      0.00000E+00      2.40440E-10      0.00000E+00
      2.80000E+01      0.00000E+00      2.61360E-10      0.00000E+00
      2.85000E+01      0.00000E+00      2.43850E-10      0.00000E+00
      2.90000E+01      0.00000E+00      1.94560E-10      0.00000E+00
      2.95000E+01      0.00000E+00      1.85960E-10      0.00000E+00
      3.00000E+01      0.00000E+00      1.93490E-10      0.00000E+00
      3.05000E+01      0.00000E+00      1.84370E-10      0.00000E+00
      3.10000E+01      0.00000E+00      2.06270E-10      0.00000E+00
      3.15000E+01      0.00000E+00      1.88330E-10      0.00000E+00
      3.20000E+01      0.00000E+00      1.57120E-10      0.00000E+00
      3.25000E+01      0.00000E+00      1.51810E-10      0.00000E+00
      3.30000E+01      0.00000E+00      1.27170E-10      0.00000E+00
      3.35000E+01      0.00000E+00      9.89100E-11      0.00000E+00
      3.40000E+01      0.00000E+00      9.42800E-11      0.00000E+00
      3.45000E+01      0.00000E+00      1.23080E-10      0.00000E+00
      3.50000E+01      0.00000E+00      1.00160E-10      0.00000E+00
      3.55000E+01      0.00000E+00      1.10010E-10      0.00000E+00
      3.60000E+01      0.00000E+00      9.72000E-11      0.00000E+00
      3.65000E+01      0.00000E+00      8.95700E-11      0.00000E+00
      3.70000E+01      0.00000E+00      9.66000E-11      0.00000E+00
      3.75000E+01      0.00000E+00      5.38200E-11      0.00000E+00
      3.80000E+01      0.00000E+00      3.50000E-11      0.00000E+00
      3.85000E+01      0.00000E+00      4.00300E-11      0.00000E+00
      3.90000E+01      0.00000E+00      3.46200E-11      0.00000E+00
