# entry-subent-pointer  : 40740-002-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], ',PR,NU/DE'] 
# incident energy       : 1.43e+01 MeV 
# target                : U-238 
# product               : - 
# level energy          : 6.00e-01 MeV 
# MF-MT number          : ? - 18 
# first author          : V.Ya.Baryba 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (R,FEI-947,1979) 
# year                  : 1979 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40740.x4 
# nds                   : https://nds.iaea.org/EXFOR/40740
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      6.00000E-01      0.00000E+00      1.94000E-06      0.00000E+00
      7.00000E-01      0.00000E+00      1.87000E-06      0.00000E+00
      8.00000E-01      0.00000E+00      1.69000E-06      0.00000E+00
      9.00000E-01      0.00000E+00      1.75000E-06      0.00000E+00
      1.00000E+00      0.00000E+00      1.70000E-06      0.00000E+00
      1.10000E+00      0.00000E+00      1.64000E-06      0.00000E+00
      1.20000E+00      0.00000E+00      1.49000E-06      0.00000E+00
      1.30000E+00      0.00000E+00      1.45000E-06      0.00000E+00
      1.38000E+00      0.00000E+00      1.41000E-06      0.00000E+00
      1.49000E+00      0.00000E+00      1.46000E-06      0.00000E+00
      1.59000E+00      0.00000E+00      1.27000E-06      0.00000E+00
      1.70000E+00      0.00000E+00      1.20000E-06      0.00000E+00
      1.81000E+00      0.00000E+00      1.13000E-06      0.00000E+00
      1.90000E+00      0.00000E+00      1.22000E-06      0.00000E+00
      1.99000E+00      0.00000E+00      1.13000E-06      0.00000E+00
      2.09000E+00      0.00000E+00      1.08000E-06      0.00000E+00
      2.20000E+00      0.00000E+00      1.01000E-06      0.00000E+00
      2.31000E+00      0.00000E+00      8.70000E-07      0.00000E+00
      2.41000E+00      0.00000E+00      9.00000E-07      0.00000E+00
      2.51000E+00      0.00000E+00      8.60000E-07      0.00000E+00
      2.62000E+00      0.00000E+00      7.90000E-07      0.00000E+00
      2.71000E+00      0.00000E+00      7.90000E-07      0.00000E+00
      2.80000E+00      0.00000E+00      7.80000E-07      0.00000E+00
      2.90000E+00      0.00000E+00      7.00000E-07      0.00000E+00
      3.00000E+00      0.00000E+00      6.90000E-07      0.00000E+00
      3.11000E+00      0.00000E+00      6.10000E-07      0.00000E+00
      3.18000E+00      0.00000E+00      5.50000E-07      0.00000E+00
      3.30000E+00      0.00000E+00      5.40000E-07      0.00000E+00
      3.43000E+00      0.00000E+00      5.40000E-07      0.00000E+00
      3.52000E+00      0.00000E+00      5.00000E-07      0.00000E+00
      3.61000E+00      0.00000E+00      4.70000E-07      0.00000E+00
      3.70000E+00      0.00000E+00      4.40000E-07      0.00000E+00
      3.80000E+00      0.00000E+00      4.30000E-07      0.00000E+00
      3.90000E+00      0.00000E+00      4.50000E-07      0.00000E+00
      4.00000E+00      0.00000E+00      3.90000E-07      0.00000E+00
      4.12000E+00      0.00000E+00      3.80000E-07      0.00000E+00
      4.23000E+00      0.00000E+00      3.40000E-07      0.00000E+00
      4.35000E+00      0.00000E+00      3.10000E-07      0.00000E+00
      4.48000E+00      0.00000E+00      3.00000E-07      0.00000E+00
      4.61000E+00      0.00000E+00      2.90000E-07      0.00000E+00
      4.75000E+00      0.00000E+00      2.60000E-07      0.00000E+00
      4.89000E+00      0.00000E+00      2.50000E-07      0.00000E+00
      5.04000E+00      0.00000E+00      2.10000E-07      0.00000E+00
      5.19000E+00      0.00000E+00      2.20000E-07      0.00000E+00
      5.36000E+00      0.00000E+00      1.80000E-07      0.00000E+00
      5.53000E+00      0.00000E+00      1.80000E-07      0.00000E+00
      5.71000E+00      0.00000E+00      1.60000E-07      0.00000E+00
      5.87000E+00      0.00000E+00      1.37000E-07      0.00000E+00
      6.10000E+00      0.00000E+00      1.24000E-07      0.00000E+00
      6.31000E+00      0.00000E+00      1.35000E-07      0.00000E+00
      6.53000E+00      0.00000E+00      9.50000E-08      0.00000E+00
      6.76000E+00      0.00000E+00      9.10000E-08      0.00000E+00
      7.00000E+00      0.00000E+00      7.20000E-08      0.00000E+00
      7.26000E+00      0.00000E+00      8.80000E-08      0.00000E+00
      7.53000E+00      0.00000E+00      7.80000E-08      0.00000E+00
      7.82000E+00      0.00000E+00      5.60000E-08      0.00000E+00
      8.16000E+00      0.00000E+00      4.80000E-08      0.00000E+00
      8.45000E+00      0.00000E+00      2.70000E-08      0.00000E+00
      8.79000E+00      0.00000E+00      3.60000E-08      0.00000E+00
      9.16000E+00      0.00000E+00      3.30000E-08      0.00000E+00
      9.54000E+00      0.00000E+00      2.50000E-08      0.00000E+00
      9.96000E+00      0.00000E+00      2.10000E-08      0.00000E+00
