# entry-subent-pointer  : A0036--00-9-0 
# EXFOR reaction        : ['28-NI-61', ['A,X'], '0-NN-1,,DE'] 
# incident energy       : 5.26e+01 MeV 
# target                : Ni-61 
# product               : Nn-1 
# level energy          : 2.50e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : O.V.Bochkarev 
# institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
# reference             : (J,IZV,43,2192,1979) 
# year                  : 1979 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A00/A0036.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0036
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.50000E+00      0.00000E+00      3.36300E-07      2.43000E-08
      3.50000E+00      0.00000E+00      2.46800E-07      1.79000E-08
      4.50000E+00      0.00000E+00      1.73500E-07      1.25000E-08
      5.50000E+00      0.00000E+00      1.17000E-07      8.70000E-09
      6.50000E+00      0.00000E+00      8.10000E-08      5.90000E-09
      7.50000E+00      0.00000E+00      5.76000E-08      4.30000E-09
      8.50000E+00      0.00000E+00      4.09000E-08      3.40000E-09
      9.50000E+00      0.00000E+00      2.88000E-08      2.40000E-09
      1.10000E+01      0.00000E+00      1.78000E-08      1.40000E-09
      1.30000E+01      0.00000E+00      1.05000E-08      8.00000E-10
      1.50000E+01      0.00000E+00      7.10000E-09      5.00000E-10
      1.70000E+01      0.00000E+00      5.20000E-09      4.00000E-10
      1.90000E+01      0.00000E+00      4.30000E-09      4.00000E-10
      2.10000E+01      0.00000E+00      3.50000E-09      3.00000E-10
      2.35000E+01      0.00000E+00      2.70000E-09      3.00000E-10
      2.65000E+01      0.00000E+00      1.70000E-09      1.00000E-10
      2.90000E+01      0.00000E+00      1.30000E-09      2.00000E-10
      3.15000E+01      0.00000E+00      7.70000E-10      1.10000E-10
      3.40000E+01      0.00000E+00      5.70000E-10      7.00000E-11
      3.75000E+01      0.00000E+00      3.50000E-10      5.00000E-11
