# entry-subent-pointer  : D4371-013-0 
# EXFOR reaction        : (38-SR-0(D,X)37-RB-84,,SIG) 
# incident energy       : 1.5170e+01 MeV - 4.9950e+01 MeV 
# target                : Sr-0 
# product               : Rb-84 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Tarkanyi 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,ARI,127,16,2017) 
# year                  : 2017 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D43/D4371.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4371
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        4.9950E+01        2.0000E-01        3.3300E-02        4.1000E-03
        4.8060E+01        2.5000E-01        2.9300E-02        3.5000E-03
        4.6130E+01        3.0000E-01        4.3600E-02        5.2000E-03
        4.4140E+01        3.5000E-01        4.4800E-02        5.3000E-03
        4.2110E+01        4.0000E-01        3.9100E-02        4.5000E-03
        4.0010E+01        4.5000E-01        4.6700E-02        5.6000E-03
        3.7850E+01        5.0000E-01        4.9100E-02        5.9000E-03
        3.5620E+01        5.6000E-01        4.8600E-02        5.6000E-03
        3.3320E+01        6.2000E-01        3.8900E-02        5.1000E-03
        3.0920E+01        6.8000E-01        3.6800E-02        4.6000E-03
        2.8420E+01        7.4000E-01        2.4500E-02        3.1000E-03
        2.4800E+01        8.3000E-01        7.3000E-03        2.3000E-03
        2.2600E+01        8.8000E-01        5.6000E-03        1.3000E-03
        2.0290E+01        9.4000E-01        4.6000E-03        1.1000E-03
        1.8330E+01        9.9000E-01        1.9000E-03        4.0000E-04
        1.6780E+01        1.0300E+00        1.4000E-03        4.0000E-04
        1.5170E+01        1.0700E+00        1.3000E-03        3.0000E-04
