# entry-subent-pointer  : 21142--00-4-0 
# EXFOR reaction        : ['1-H-2', ['N,EL'], '1-H-2,,DA'] 
# incident energy       : 1.42e+01 MeV 
# target                : H-2 
# product               : H-2 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : G.Vedrenne 
# institute             : (2FR TOU): Universite de Toulouse 
# reference             : (J,JPR,24,801,1963) 
# year                  : 1963 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/211/21142.x4 
# nds                   : https://nds.iaea.org/EXFOR/21142
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
     -1.00000E+00      0.00000E+00      1.07000E-01      1.50000E-02
     -9.40000E-01      0.00000E+00      7.25000E-02      8.50000E-03
     -8.60000E-01      0.00000E+00      4.00000E-02      4.50000E-03
     -7.70000E-01      0.00000E+00      1.80000E-02      2.00000E-03
     -6.40000E-01      0.00000E+00      1.05000E-02      1.00000E-03
     -5.00000E-01      0.00000E+00      1.15000E-02      1.00000E-03
     -3.40000E-01      0.00000E+00      1.70000E-02      1.00000E-03
     -1.70000E-01      0.00000E+00      2.35000E-02      2.50000E-03
      0.00000E+00      0.00000E+00      3.10000E-02      3.50000E-03
      1.75000E-01      0.00000E+00      4.00000E-02      4.00000E-03
      3.40000E-01      0.00000E+00      5.40000E-02      4.50000E-03
      5.20000E-01      0.00000E+00      6.35000E-02      6.50000E-03
      7.00000E-01      0.00000E+00      9.20000E-02      9.00000E-03
      8.60000E-01      0.00000E+00      9.80000E-02      9.00000E-03
      9.20000E-01      0.00000E+00      1.06500E-01      1.05000E-02
